"n_1"	"mean_1"	"sd_1"	"n_2"	"mean_2"	"sd_2"	"time"	"lower_1"	"upper_1"	"lower_2"	"upper_2"
1	0.910358769772237	NA	1	0.791802375344656	NA	-105	NA	NA	NA	NA
2	0.862095967269422	NA	2	0.755696784512839	NA	-102	NA	NA	NA	NA
2	0.929350429181509	NA	2	0.817109051132866	NA	-99	NA	NA	NA	NA
3	0.934624983645515	NA	3	0.820361345334849	NA	-96	NA	NA	NA	NA
4	1.01910813445353	0.00688137999374359	4	0.855169666342856	0.0447946003155113	-93	1.01566744445666	1.0225488244504	0.8327723661851	0.877566966500612
4	0.963050970390776	0.0261996910828156	4	0.77587746708854	0.14677203606799	-90	0.949951124849369	0.976150815932184	0.702491449054545	0.849263485122535
5	1.00790578704422	0.16891597049666	5	0.781588897146815	0.103997265324228	-87	0.932364268541039	1.08344730554739	0.735079906199003	0.828097888094626
5	0.994889726986779	0.173604848204037	5	0.80031554775802	0.0645593833585654	-84	0.917251278625228	1.07252817534833	0.771443713802976	0.829187381713064
5	1.00686803199936	0.283075469832857	5	0.854328112054547	0.206814045948105	-81	0.880272833337564	1.13346323066115	0.761838058966201	0.946818165142892
6	1.02910593618551	0.211110382134616	6	0.865722588043121	0.151585973656841	-78	0.942920483579885	1.11529138879114	0.803837873439415	0.927607302646826
6	1.02111621723375	0.183662581637568	6	0.865161089306798	0.149744606446756	-75	0.946136282258038	1.09609615220947	0.804028109718726	0.926294068894871
6	1.05351450399922	0.171416255331149	6	0.902228772382929	0.125546267827709	-72	0.983534110802558	1.12349489719588	0.850974723168148	0.953482821597709
6	1.10559694967236	0.206093067654145	6	0.949927606514044	0.125971302482169	-69	1.0214598071261	1.18973409221862	0.898500037628193	1.0013551753999
7	1.06331619266819	0.158030821826324	7	0.912682539544437	0.15516769045373	-66	1.00358615637739	1.123046228959	0.854034665194034	0.97133041389484
7	1.07494223330619	0.177523479760335	7	0.918196104641606	0.17854346507434	-63	1.00784466483181	1.14203980178057	0.850713017955542	0.985679191327671
7	1.044804273795	0.159292470213424	7	0.892552285550248	0.147469078690812	-60	0.984597379236449	1.10501116835356	0.836814212937719	0.948290358162776
7	1.01078250666135	0.176307220973638	7	0.838362584634124	0.186123154687334	-57	0.944144640798332	1.07742037252438	0.768014644557911	0.908710524710337
7	1.01603952750436	0.1441286939358	7	0.863596997092785	0.149382202954214	-54	0.961564001655404	1.07051505335331	0.807135831476238	0.920058162709331
7	1.04806966938289	0.155370760223838	7	0.907787505875593	0.163256855816387	-51	0.989345041873845	1.10679429689194	0.846082214401809	0.969492797349377
9	1.04859220307691	0.14263045459263	9	0.917776046024613	0.152225685769239	-48	1.0010487182127	1.09613568794112	0.8670341507682	0.968517941281026
9	1.03831877510371	0.132895918799158	9	0.91654787053558	0.132501354618556	-45	0.994020135503992	1.08261741470343	0.872380752329394	0.960714988741765
9	1.02797980987992	0.126343629196812	9	0.914295436906242	0.132308853036752	-42	0.985865266814315	1.07009435294552	0.870192485893991	0.958398387918493
9	1.05581219831554	0.15950804601432	9	0.952481949072705	0.158263260489785	-39	1.0026428496441	1.10898154698698	0.899727528909443	1.00523636923597
11	1.0206169765528	0.142681219786279	11	0.92309306048371	0.139536565519419	-36	0.977596970129043	1.06363698297656	0.881021202996187	0.965164917971233
11	1.07030107290825	0.172161892606103	11	1.01576889059711	0.237638903198592	-33	1.01839230918353	1.12220983663297	0.94411806536972	1.08741971582451
11	1.06212467418198	0.181556024837705	11	0.987547289062139	0.240368519971025	-30	1.00738347301697	1.11686587534699	0.915073453411508	1.06002112471277
12	1.06186293563098	0.205159861692075	12	1.02160840701426	0.280664429362007	-27	1.00263838494357	1.1210874863184	0.940587565092207	1.10262924893631
12	1.07798977028277	0.187519499392584	12	1.03881280100209	0.275029413082797	-24	1.02385755355647	1.13212198700908	0.959418648162885	1.1182069538413
12	1.07809357279325	0.200717564518697	12	1.0451031321038	0.297571241924337	-21	1.02015140284027	1.13603574274623	0.959201713789742	1.13100455041785
14	1.06318808459846	0.211189993233815	14	1.03946273849204	0.307704935192101	-18	1.00674518472731	1.11963098446961	0.95722513537002	1.12170034161407
14	1.08143788765565	0.185284553524806	14	1.05139902573824	0.270123138362453	-15	1.03191850777342	1.13095726753788	0.979205580310206	1.12359247116627
14	1.08294723144673	0.206691405165801	14	1.05831563374618	0.308945243559434	-12	1.0277066298095	1.13818783308397	0.975746544269547	1.14088472322281
14	1.08520775577989	0.196848546466831	14	1.0767424232477	0.324194863767978	-9	1.03259776878251	1.13781774277727	0.990097701335439	1.16338714515996
14	1.0265680242875	0.106196014540935	14	1.01802221201418	0.145568436425589	-6	0.998185945555137	1.05495010301986	0.979117410911825	1.05692701311653
14	1.00127610376128	0.0580771808219377	14	0.976583064177359	0.0771778415208135	-3	0.985754324288033	1.01679788323452	0.955956418404386	0.997209709950332
14	1	0	14	1	0	0	1	1	1	1
14	1.04223435421554	0.136817070238923	14	1.08008055252687	0.213654182643253	3	1.00566845410866	1.07880025432241	1.02297907033385	1.13718203471989
14	1.10947947976865	0.201245124217648	14	1.20017955164147	0.270134855596025	6	1.05569445794142	1.16326450159587	1.12798297465104	1.27237612863189
14	1.11032106000173	0.258184759936376	14	1.22559791958852	0.336456291094752	9	1.04131828041827	1.17932383958518	1.13567619338129	1.31551964579576
14	1.0996252574044	0.239089113332175	14	1.24311319229621	0.357848365537249	12	1.0357260040475	1.1635245107613	1.1474741937064	1.33875219088603
13	1.09089688834189	0.231957415249501	13	1.2733059686218	0.379503580226345	15	1.02656347646449	1.15523030021928	1.16805061341194	1.37856132383167
11	1.1056223886924	0.227014035536858	11	1.32333444985975	0.420855777091855	18	1.03717508159965	1.17406969578514	1.19644165863546	1.45022724108403
10	1.15343580784292	0.315487980571566	10	1.40622589521601	0.462145325023468	21	1.05366974854161	1.25320186714423	1.26008271150871	1.55236907892331
9	1.15923329189559	0.374708806023304	9	1.47415507404262	0.539017051158502	24	1.03433035655449	1.28413622723669	1.29448272365646	1.65382742442879
9	1.16894314736633	0.392161692854995	9	1.5277353131845	0.603770178237554	27	1.03822258308133	1.29966371165133	1.32647858710532	1.72899203926369
9	1.14727625817812	0.433247207998076	9	1.52774058877019	0.760077948011043	30	1.00286052217876	1.29169199417748	1.27438127276651	1.78109990477387
9	1.18171307059509	0.505920224881284	9	1.60489460559342	0.933571333447763	33	1.01307299563467	1.35035314555552	1.29370416111083	1.91608505007601
8	1.09476442775998	0.264635984047456	8	1.40754786636158	0.395654609247514	36	1.00120147832701	1.18832737719295	1.26766283775826	1.54743289496489
8	1.0734416219037	0.325486620357186	8	1.38944326372091	0.462259106208228	39	0.95836472368367	1.18851852012373	1.22600998938837	1.55287653805344
8	1.07141741161615	0.320899156156847	8	1.41610143478571	0.454813486901145	42	0.957962426918373	1.18487239631392	1.25530058440426	1.57690228516716
6	0.937491705168273	0.101756361592462	6	1.24311865484001	0.244584448361542	45	0.895949844504327	0.979033565832218	1.14326747192236	1.34296983775765
4	0.906200463323834	0.110289648826052	4	1.17595695710381	0.272670405365718	48	0.851055638910807	0.96134528773686	1.03962175442095	1.31229215978667
3	0.883617242965979	0.125398995892994	3	1.14032303084022	0.34460871906025	51	0.81121809893105	0.956016387000908	0.941363094125689	1.33928296755474
2	0.872914843087401	0.187053730557932	2	1.17548141516163	0.352988917167491	54	0.740647881763646	1.00518180441116	0.925880558148798	1.42508227217446
2	0.830456182216222	0.239425203496651	2	1.08127739994126	0.58967459776767	57	0.66115699723677	0.999755367195673	0.664314493166287	1.49824030671623
2	0.81894857140676	0.244017980280163	2	1.0633292967729	0.604190009217875	60	0.646401802819212	0.991495339994309	0.636102444129779	1.49055614941602
2	0.924871400220737	0.160440477170179	2	1.49396411800469	0.512143346690983	63	0.811422850836898	1.03831994960458	1.13182408461993	1.85610415138946
2	0.912867168924575	0.115535558369598	2	1.40472925441626	0.305408057344463	66	0.831171192133259	0.994563145715892	1.18877314603898	1.62068536279354
2	0.926467420259449	0.017468781878465	2	1.43492155433853	0.139939894579895	69	0.914115126134118	0.93881971438478	1.33596910592255	1.5338740027545
