"n_1"	"mean_1"	"sd_1"	"n_2"	"mean_2"	"sd_2"	"time"	"lower_1"	"upper_1"	"lower_2"	"upper_2"
2	1.00917970665348	0	2	0.815177774762791	0	-93	1.00917970665348	1.00917970665348	0.815177774762791	0.815177774762791
2	1.00407439444811	0	2	0.840049413723217	0	-90	1.00407439444811	1.00407439444811	0.840049413723217	0.840049413723217
2	0.992595817051248	0	2	0.829322495194689	0	-87	0.992595817051248	0.992595817051248	0.829322495194689	0.829322495194689
2	0.992416665375147	0	2	0.826140891911166	0	-84	0.992416665375147	0.992416665375147	0.826140891911166	0.826140891911166
2	0.983379866962841	0	2	0.810654833542635	0	-81	0.983379866962841	0.983379866962841	0.810654833542635	0.810654833542635
3	0.970532968563341	0.0117716854280717	3	0.85756727850303	0.0452299863415451	-78	0.963736582812628	0.977329354314054	0.831453733713296	0.883680823292764
4	0.972481632487938	0.00455380879023608	4	0.801571183057969	0.115269833234258	-75	0.97020472809282	0.974758536883056	0.74393626644084	0.859206099675098
4	0.971349518522886	0.00156367173015805	4	0.838239863294296	0.112644470686436	-72	0.970567682657807	0.972131354387965	0.781917627951077	0.894562098637514
4	0.969829466093323	0.00423553793699357	4	0.826990496855216	0.11640462680628	-69	0.967711697124827	0.97194723506182	0.768788183452076	0.885192810258356
4	0.971549368838471	0.0112967675001718	4	0.847001702418549	0.104022121626409	-66	0.965900985088385	0.977197752588557	0.794990641605345	0.899012763231754
4	0.973866878767152	0.0114593935329906	4	0.851162179177388	0.0999436044882745	-63	0.968137182000657	0.979596575533647	0.80119037693325	0.901133981421525
5	0.982760189693805	0.0170350063277904	5	0.896770866060959	0.102329980327104	-60	0.975141903264589	0.99037847612302	0.851007507631435	0.942534224490484
5	0.984212360728132	0.0172418849697765	5	0.890294367156199	0.0576113583584436	-57	0.976501555357602	0.991923166098662	0.864529784443083	0.916058949869315
5	0.977689738534817	0.0198410444468788	5	0.879667243078482	0.0734361165320421	-54	0.968816553709254	0.986562923360381	0.846825613364634	0.91250887279233
5	0.983812326386825	0.0134744920405373	5	0.91259246178823	0.0541321354264636	-51	0.97778635035384	0.989838302419809	0.888383834872071	0.93680108870439
5	0.983861755760284	0.0110293080235819	5	0.91600789881162	0.0886860762097025	-48	0.978929299263182	0.988794212257387	0.876346279799096	0.955669517824144
5	0.989599388887163	0.0106346695123675	5	0.93011513184938	0.0896805332292659	-45	0.984843420097584	0.994355357676743	0.890008778137567	0.970221485561193
5	0.990655886891493	0.0122917981542621	5	0.948911814864625	0.0634499674498124	-42	0.985158827643766	0.99615294613922	0.920536126787039	0.977287502942211
5	0.992507705573462	0.0130122182014535	5	0.933920625230496	0.0757620441916235	-39	0.98668846468616	0.998326946460764	0.900038809045134	0.967802441415859
5	0.997149653877169	0.0145971869026795	5	0.942993024954683	0.0802314189042169	-36	0.990621593438237	1.0036777143161	0.907112443634465	0.978873606274901
5	0.998752366850584	0.016466273893184	5	0.965295696287865	0.0950850825651918	-33	0.991388425298326	1.00611630840284	0.922772354635475	1.00781903794025
5	1.00025320455002	0.0179593367884527	5	0.957628455430844	0.108884807648041	-30	0.992221544972059	1.00828486412798	0.908933689107242	1.00632322175445
7	0.999128823406978	0.0155252423770794	7	0.950044992904476	0.0731893436855845	-27	0.993260833353584	1.00499681346037	0.922382021188462	0.977707964620489
7	0.991041459836732	0.00663412149106089	7	0.918960568688512	0.0400052117135916	-24	0.988533997603483	0.99354892206998	0.903840019925562	0.934081117451462
7	0.99574907973492	0.0138453797669199	7	0.959689894190937	0.0918973822623646	-21	0.990516018067704	1.00098214140214	0.924955948533215	0.994423839848659
7	0.997559664634723	0.0151750445864114	7	0.964598122740395	0.100786989207756	-18	0.991824036904729	1.00329529236472	0.926504221478299	1.00269202400249
9	0.998649860527135	0.0155835659247512	9	0.989045880729622	0.105574986630957	-15	0.993455338552218	1.00384438250205	0.953854218519303	1.02423754293994
12	1.00000628714175	0.0111929284881434	12	0.983683114108422	0.097334277978882	-12	0.996775167003926	1.00323740727958	0.95558512831218	1.01178109990467
12	1.00235114267844	0.0127754198103017	12	0.994356571731749	0.105228489559568	-9	0.998663196645198	1.00603908871169	0.963979723344932	1.02473342011857
12	1.00208554353841	0.0120133109551934	12	0.991777172060665	0.103274298787013	-6	0.998617599381494	1.00555348769533	0.961964449958139	1.02158989416319
13	1.00072742199098	0.0173396289689219	13	1.03756756133941	0.103221512316805	-3	0.995918274195212	1.00553656978675	1.00893906477101	1.06619605790781
13	1	0	13	1	0	0	1	1	1	1
13	1.01311245476674	0.0243465641517814	13	1.03948331920212	0.0839278042763915	3	1.00635993281054	1.01986497672294	1.01620593445168	1.06276070395255
13	1.21942999726858	0.302729940083984	13	1.14954294700535	0.226200081691345	6	1.13546781868466	1.3033921758525	1.08680633215517	1.21227956185552
13	0.995530918132049	0.178258117251017	13	1.23887843648414	0.243787070960448	9	0.946091011823109	1.04497082444099	1.17126406843467	1.30649280453361
13	1.00482520536864	0.138823118180203	13	1.24443438092072	0.216020116536336	12	0.96632259992106	1.04332781081622	1.18452118040506	1.30434758143637
13	0.997356049147909	0.0990292703613527	13	1.21087438421616	0.203423209092915	15	0.969890271297167	1.02482182699865	1.15445493721585	1.26729383121646
10	0.988349159652515	0.086535467955951	10	1.26387919380937	0.248933237361649	18	0.960984241939583	1.01571407736545	1.18515959227116	1.34259879534759
9	0.9854832266793	0.0828057543934976	9	1.27119842197322	0.275870074410483	21	0.957881308548134	1.01308514481047	1.17924173050306	1.36315511344338
9	0.987873082951839	0.0712954937194083	9	1.30053429018393	0.277417715787852	24	0.964107918378702	1.01163824752497	1.20806171825465	1.39300686211322
8	0.973310123893207	0.0642360536476501	8	1.30861890064057	0.284450972436149	27	0.950599249327749	0.996020998458665	1.20805029487822	1.40918750640293
8	0.963193707002319	0.071102138445111	8	1.32749604606639	0.317777249623365	30	0.938055304876618	0.98833210912802	1.21514482200864	1.43984727012414
8	0.95814383787592	0.0703016590256242	8	1.32960256839661	0.359781195002455	33	0.933288447963078	0.982999227788761	1.20240070703179	1.45680442976143
8	0.948386711810325	0.0822518906222368	8	1.37686336893037	0.429796788878458	36	0.919306276998126	0.977467146622524	1.22490725695629	1.52881948090445
6	0.98602081450489	0.0487589873251859	6	1.5336559849803	0.404366160937935	39	0.966115041284634	1.00592658772515	1.36857419105596	1.69873777890465
6	0.983907774190004	0.0292273966010786	6	1.60711080975848	0.402774277247954	42	0.971975739492904	0.995839808887104	1.44267889962919	1.77154271988778
6	0.98484938020524	0.0302839450926126	6	1.67680425501177	0.43780270705965	45	0.97248601139268	0.997212749017801	1.49807204829421	1.85553646172932
6	0.98866732736927	0.0181063104724561	6	1.71233175193805	0.363552705144614	48	0.981275457072282	0.996059197666258	1.56391198156925	1.86075152230686
6	0.975165065262268	0.029210974255204	6	1.67786125110686	0.395713166782989	51	0.963239734959797	0.987090395564739	1.51631202725366	1.83941047496005
