"n_1"	"mean_1"	"sd_1"	"n_2"	"mean_2"	"sd_2"	"time"	"lower_1"	"upper_1"	"lower_2"	"upper_2"
1	0.907160709682481	NA	1	0.802136125457588	NA	-105	NA	NA	NA	NA
2	0.829041091796212	NA	2	0.757690920045585	NA	-102	NA	NA	NA	NA
2	0.92783138876747	NA	2	0.83703969296302	NA	-99	NA	NA	NA	NA
3	0.930520717752149	NA	3	0.829755890560332	NA	-96	NA	NA	NA	NA
4	0.932867634949737	0.0375644940888434	4	0.810822735093021	0.0762562686352127	-93	0.914085387905316	0.951649881994159	0.772694600775415	0.848950869410627
4	0.866074589695746	0.102232487388397	4	0.696906514425822	0.242530778707311	-90	0.814958346001547	0.917190833389944	0.575641125072166	0.818171903779477
5	0.949438722317468	0.18499004588904	5	0.747064447632938	0.141767119793095	-87	0.866708658763728	1.03216878587121	0.683664264266594	0.810464630999281
5	0.93424008839456	0.179368990748222	5	0.762777921721432	0.0988246915704934	-84	0.85402383712085	1.01445633966827	0.718582176080017	0.806973667362847
5	0.969136073312779	0.269931925705365	5	0.821962559045686	0.207748547064454	-81	0.848418846277855	1.0898533003477	0.729054584353099	0.914870533738273
6	1.00122422504576	0.211269094784067	6	0.852207563738603	0.185848475771436	-78	0.914973978272318	1.0874744718192	0.7763352412196	0.928079886257606
6	0.993492565032951	0.186081434058055	6	0.853223014117752	0.157048074307877	-75	0.917525137691686	1.06945999237422	0.789108406260919	0.917337621974584
6	1.02137716040269	0.155399495434946	6	0.880112136834225	0.108649857901887	-72	0.957935582052428	1.08481873875296	0.835756018086638	0.924468255581813
6	1.05887435655534	0.197163928217752	6	0.918488558203675	0.123763691770816	-69	0.9783825199193	1.13936619319137	0.867962242616743	0.969014873790608
7	1.02901310213624	0.167011687449255	7	0.885999603423341	0.153979685421077	-66	0.965888617703101	1.09213758656938	0.827800752769037	0.944198454077645
7	1.04399994426758	0.162899456594122	7	0.886024108241163	0.163615725338398	-63	0.98242973700249	1.10557015153266	0.824183176837613	0.947865039644713
7	1.02978995449261	0.14611186445926	7	0.887044710524666	0.126382990379906	-60	0.974564860641874	1.08501504834335	0.839276430168394	0.934812990880937
7	0.988710961906302	0.165146428567277	7	0.822134878595843	0.17104147017601	-57	0.926291479063515	1.05113044474909	0.757487279458044	0.886782477733642
7	0.978351647428584	0.138668834594809	7	0.831766431659346	0.146044568087813	-54	0.925939754438153	1.03076354041901	0.776566773446176	0.886966089872517
7	1.01890678706836	0.157566121892748	7	0.890969585689114	0.153113137001519	-51	0.959352390843061	1.07846118329366	0.833098259551545	0.948840911826683
9	1.04528513307445	0.150373130695954	9	0.912801668398086	0.157002003245568	-48	0.995160756175796	1.0954095099731	0.86046766731623	0.965135669479941
9	1.01701239750883	0.140027540696105	9	0.904622746956491	0.129479868012749	-45	0.970336550610125	1.06368824440753	0.861462790952241	0.947782702960741
9	0.988557676779456	0.121024565435153	9	0.883284729810631	0.116479481426143	-42	0.948216154967739	1.02889919859117	0.844458236001916	0.922111223619345
9	1.0236862165445	0.174711908858483	9	0.926702409462861	0.163712076734546	-39	0.965448913591677	1.08192351949733	0.872131717218013	0.98127310170771
