"n_1"	"mean_1"	"sd_1"	"n_2"	"mean_2"	"sd_2"	"time"	"lower_1"	"upper_1"	"lower_2"	"upper_2"
1	0.93144181807384	NA	1	0.558067132561616	NA	-96	NA	NA	NA	NA
2	1.00243900446819	0.0516275507615142	2	0.813918546042909	0.132415821712393	-93	0.965932813228672	1.03894519570771	0.720286420573687	0.907550671512132
3	1.01303108660384	0.0175541535090676	3	0.9241281021461	0.105791088932578	-90	1.00289619134998	1.0231659818577	0.863049588473013	0.985206615819188
4	0.988170301426787	0.0355012791086904	4	0.851438559996381	0.123142346950673	-87	0.970419661872441	1.00592094098113	0.789867386521045	0.913009733471718
4	0.972998981144498	0.0477317578739782	4	0.800590718820191	0.144237685404272	-84	0.949133102207509	0.996864860081487	0.728471876118055	0.872709561522327
4	0.98196933613669	0.0401450697286912	4	0.815948962078586	0.108217191712351	-81	0.961896801272345	1.00204187100104	0.761840366222411	0.870057557934762
5	0.997266398511373	0.0178147553639257	5	0.780339037114545	0.113225670005345	-78	0.98929939771212	1.00523339931063	0.729702978128563	0.830975096100528
6	0.991378271581489	0.0409985533048111	6	0.965519435907768	0.535297301314964	-75	0.974640682283308	1.00811586087967	0.746985227756015	1.18405364405952
7	0.975325747781813	0.0608601730093668	7	0.99948903669611	0.515294796129396	-72	0.952322764563077	0.998328731000549	0.804725910632666	1.19425216275955
7	0.969217467273237	0.064981218699974	7	1.00288053198451	0.54241939628304	-69	0.944656875191804	0.99377805935467	0.797865270718404	1.20789579325061
7	0.981357890717982	0.0550727178083829	7	1.03885116977044	0.593808858368047	-66	0.960542359954351	1.00217342148161	0.814412517549145	1.26328982199172
7	0.977671587036225	0.0525609166659384	7	0.997588664160209	0.571483666149385	-63	0.957805427867702	0.997537746204749	0.781588141450676	1.21358918686974
10	0.9677392581061	0.0644794017428115	10	0.989681181825714	0.481739206202809	-60	0.947349080938868	0.988129435273331	0.837341868845474	1.14202049480595
10	0.972318511585777	0.0645836491201273	10	0.978492044360182	0.503385747071869	-57	0.951895368503303	0.99274165466825	0.819307494118928	1.13767659460144
10	0.974433196228242	0.0685931726418312	10	1.00077850556526	0.476098564712189	-54	0.952742130479709	0.996124261976776	0.850222920042501	1.15133409108802
10	0.985085313480439	0.0605406780889164	10	0.98109024316182	0.43723927765645	-51	0.965940670095237	1.00422995686564	0.842823043173705	1.11935744314994
10	0.980302164359313	0.057250420642068	10	0.956470154062224	0.44826855639935	-48	0.962197991736148	0.998406336982479	0.814715189896464	1.09822511822798
10	0.989446585073812	0.0510337587333981	10	0.961384342102531	0.462693156717503	-45	0.973308293558107	1.00558487658952	0.815067918802476	1.10770076540259
11	0.993174768111491	0.0408553211150094	11	0.981538364219421	0.438878248720501	-42	0.980856425308948	1.00549311091403	0.849211593341769	1.11386513509707
11	0.99056681797565	0.0485381041852236	11	0.965316252757779	0.373831939772918	-39	0.975932028919508	1.00520160703179	0.852601681950733	1.07803082356483
