"n_1"	"mean_1"	"sd_1"	"n_2"	"mean_2"	"sd_2"	"time"	"lower_1"	"upper_1"	"lower_2"	"upper_2"
13	0.991171320978713	0.0291452612343502	13	1.03280301933835	0.130214745129137	-3	0.983087879915848	0.999254762041578	0.996687947001077	1.06891809167563
13	1	0	13	1	0	0	1	1	1	1
13	1.09731309617595	0.331037339162248	13	1.12235035219207	0.091059961905198	3	1.00549985768036	1.18912633467153	1.09709486282353	1.14760584156061
13	2.43565452121108	1.13132103836404	13	1.43866767205472	0.263521285428884	6	2.12188252022395	2.74942652219821	1.36558001768626	1.51175532642318
13	2.46439571177577	0.646861144511875	13	1.63761649757223	0.285680293497428	9	2.28498870988017	2.64380271367138	1.55838304014187	1.71684995500258
13	1.82595914068399	0.5169179281507	13	1.60925454016583	0.277105184104833	12	1.68259190259523	1.96932637877276	1.53239939016684	1.68610969016482
13	1.50998380525302	0.331746536495169	13	1.51498789957044	0.231291953291535	15	1.41797387080756	1.60199373969847	1.45083905363237	1.57913674550851
10	1.40254367942167	0.210721375035347	10	1.6028518129395	0.223384905444952	18	1.33590772974225	1.46917962910109	1.53221130332876	1.67349232255024
9	1.33567059990324	0.183352729587004	9	1.6034177320811	0.224952852842987	21	1.27455302337424	1.39678817643224	1.5284334478001	1.67840201636209
9	1.28867425008576	0.13434309926714	9	1.61931766355052	0.193583786183106	24	1.24389321699672	1.33345528317481	1.55478973482282	1.68384559227822
8	1.25147732108546	0.0975502109040492	8	1.59087154244106	0.182915862247233	27	1.21698811326725	1.28596652890368	1.52620101915026	1.65554206573186
8	1.21410215888523	0.0930927246613707	8	1.61087871572645	0.196230511086317	30	1.18118891044164	1.24701540732883	1.54150075319403	1.68025667825886
8	1.18208332259088	0.0906410410368711	8	1.6081158592959	0.230919550609061	33	1.15003687520539	1.21412976997637	1.52647346922379	1.68975824936801
8	1.17094250994595	0.0947267218384738	8	1.64661952504369	0.273157598189718	36	1.13745155626018	1.20443346363173	1.5500437300374	1.74319532004998
6	1.1953631308452	0.0777931441983143	6	1.79562571920421	0.194129214936978	39	1.16360421271643	1.22712204897397	1.7163727990771	1.87487863933132
6	1.19839884481557	0.0523238671365752	6	1.83696549310822	0.226871844709578	42	1.17703771550661	1.21975997412454	1.74434545035116	1.92958553586529
6	1.20859040791556	0.112195184903819	6	1.97613283129372	0.288407130495206	45	1.1627869154803	1.25439390035082	1.85839111331146	2.09387454927597
6	1.21007837307277	0.12147229711601	6	2.00577912697201	0.311659602180695	48	1.16048751543644	1.2596692307091	1.8785446271751	2.13301362676893
6	1.18596112213557	0.150632763123351	6	2.04910342852092	0.370550782229969	51	1.12446555410261	1.24745669016852	1.89782670514548	2.20038015189635
6	1.14897105243274	0.129937301768695	6	2.12212383728365	0.412398554714448	54	1.09592437111818	1.2020177337473	1.95376283233171	2.29048484223559
6	1.14816040779831	0.172055202749643	6	2.13315608072801	0.500537587968031	57	1.07791916541036	1.21840165018627	1.92881246612716	2.33749969532886
4	1.13086004073414	0.0686203195569542	4	1.88152035480982	0.288499175676471	60	1.09654988095566	1.16517020051261	1.73727076697159	2.02576994264806
4	1.17784792076184	0.127267565863472	4	1.8307458094499	0.240278057104026	63	1.11421413783011	1.24148170369358	1.71060678089788	1.95088483800191
3	1.08698918004951	0.0595736556382064	3	1.88475209328636	0.195381428272524	66	1.05259431393018	1.12138404616884	1.77194857307856	1.99755561349415
