"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
32	248.363636363636	728.333333333333	510.878787878788	93	18
33	235.008169934641	653.861928104575	419.198529411765	96	21
34	235.269884169884	684.464092664093	410.109652509653	99	24
35	263.618421052632	843.078947368421	449.526315789474	102	27
36	245.133183568678	772.572528883184	432.166559691913	105	30
37	272.939731758336	909.395459579181	481.211800172265	108	33
38	267.324271335899	861.546335447498	498.232472308054	111	36
39	290.773589269195	1041.43894542091	491.743061979648	114	39
40	301.302325581395	1072.44476744186	503.445824524313	117	42
41	286.9984582177	965.141689793401	509.526056120876	120	45
42	293.614143282968	949.999550313496	547.811401480111	123	48
43	307.636126791142	1069.4084527428	614.9073672022	126	51
44	313.153293135436	1101.06632653061	633.503246753247	129	54
45	308.314995563443	1090.19402199707	636.548368791399	132	57
46	314.617130251613	1159.22888656682	659.274875188668	135	60
