"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
32	0.764931794706208	0.732811385322623	0.64413848622777	93	18
33	0.718737893422917	0.611931569157881	0.530269870467842	96	21
34	0.716152232273201	0.640015643937309	0.500115419094289	99	24
35	0.830509599030878	0.857799173971023	0.603454662260318	102	27
36	0.792484948471279	0.763881368211773	0.561225712476147	105	30
37	0.871547911958292	0.842691185509021	0.664411862251948	108	33
38	0.8606293874295	0.876898333026	0.620112846389545	111	36
39	0.919534789355884	1.0093971063547	0.63547475626514	114	39
40	0.934943701092153	1.00414466537907	0.639389521131681	117	42
41	0.964000502894264	1.01133670402218	0.71840020104581	120	45
42	0.936793249769424	0.924164370234694	0.711429097523616	123	48
43	1.0010066529191	1.018668200056	0.786505076620614	126	51
44	1.05079202342357	1.11199442962656	0.862324358899777	129	54
45	1.04992831330675	1.18479584921593	0.813308405470241	132	57
46	1.08272578977542	1.25361593645441	0.824193268202829	135	60
