"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
5	491.61805610693	926.641521332307	397.397518284388	12	-57
6	514.683244038704	998.331678993494	390.611212483167	15	-54
7	481.467722970722	921.066980500586	397.665547850904	18	-51
8	481.350046432829	932.726466896232	387.465827523338	21	-48
9	500.386434625415	975.254738837351	394.381049683418	24	-45
10	505.114512765132	993.808170862114	391.646023067848	27	-42
11	522.41907563864	1031.01642393765	391.075937306199	30	-39
12	482.67746719352	963.171338438995	394.224234480368	33	-36
13	521.126613126355	1066.0004336798	386.449192679491	36	-33
14	534.682704543343	1075.20800548766	384.841978529394	39	-30
15	522.8404548538	1054.97744010931	384.173323058903	42	-27
16	518.97786958829	1053.07718331445	384.198585989051	45	-24
17	496.361936674437	995.962033799534	390.495561383061	48	-21
18	487.500269997726	976.112818239069	390.962605784114	51	-18
19	489.051706381416	982.776225203334	391.476347619519	54	-15
20	517.496430506925	1065.30574857438	387.717268786878	57	-12
21	525.731647226725	1089.27198045631	389.617283991507	60	-9
22	535.055674360927	1114.18036013564	388.113345912218	63	-6
23	507.728296621903	1060.70092708533	401.245718713312	66	-3
24	498.786138100461	1042.36065269539	384.147525978235	69	0
25	521.964362137213	1050.54508788335	400.095627223593	72	3
26	654.611700002454	1099.67178302079	411.271824801294	75	6
27	691.271563198634	1257.43881002834	409.238649575363	78	9
28	686.447171455171	1388.68067588417	396.592767934428	81	12
29	653.897907853171	1363.92139715022	398.404038272277	84	15
30	639.896482376259	1343.18956024065	399.617136682534	87	18
31	605.602743287444	1316.20176463261	401.125298559041	90	21
