"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
7	190.608	190.421333333333	339.407	18	3
8	247.018	269.699666666667	394.180666666667	21	6
9	274.380666666667	329.130666666667	406.884333333333	24	9
10	284.602333333333	358.193666666667	364.743	27	12
11	289.077333333333	374.579333333333	377.217	30	15
12	267.059	346.6145	359.0265	33	18
13	283.56875	365.31275	369.7115	36	21
14	270.786666666667	372.483	388.659666666667	39	24
15	278.0685	384.2275	347.6895	42	27
16	295.908666666667	448.510333333333	416.834333333333	45	30
17	301.392333333333	449.698333333333	394.938666666667	48	33
18	298.909333333333	464.172333333333	391.717	51	36
19	299.703333333333	454.052333333333	387.386	54	39
20	301.999666666667	462.000333333333	404.328666666667	57	42
21	305.194	462.186	411.567666666667	60	45
22	292.086333333333	434.565	407.689333333333	63	48
23	295.499333333333	435.124666666667	434.157	66	51
24	284.483666666667	420.276	410.019	69	54
