"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
7	0.781073776235443	0.637626529588494	0.992229961402474	18	3
8	0.748161232443722	0.68647214647065	1.03832909499377	21	6
9	0.749067330901059	0.817291153682773	1.11993089502503	24	9
10	0.809756873867127	0.879629288555105	1.02756606270823	27	12
11	0.852370284806682	0.957120338034239	1.04769694815078	30	15
12	0.811960855106888	0.884123680310578	1.02413602032717	33	18
13	0.884924510991	0.93003825804033	1.04769083738272	36	21
14	0.857416372983933	0.95709820275734	1.1211907914538	39	24
15	0.95038164584496	1.05008759213572	1.07504019541154	42	27
16	1.01921541786543	1.25961735850076	1.16396874159371	45	30
17	1.03663920143306	1.27386439067963	1.01540595978539	48	33
18	1.03223255973809	1.32352612111036	1.00191026643978	51	36
19	1.01413867975073	1.2741752022824	0.936277722479735	54	39
20	1.01968154773102	1.22711347123488	1.02539732340555	57	42
21	1.01868710565868	1.19212013975429	1.02415865776282	60	45
22	0.984601765081689	1.11559568629953	1.01226150483384	63	48
23	1.00415953251418	1.12096129454974	1.06653464387536	66	51
24	0.971844735372039	1.08464600531717	1.00624720840693	69	54
