"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	427.071899677367	527.60199345082	432.988369337263	0	-87
2	417.129591070142	518.54225311147	433.015346499912	3	-84
3	436.810119916208	551.880914689234	429.58288972404	6	-81
4	439.701758790386	565.616638312402	433.613540118747	9	-78
5	447.679993827636	577.665888931033	425.767691876702	12	-75
6	468.23683664259	619.804751494469	423.774179917049	15	-72
7	447.655907205503	587.475652022811	422.891795161376	18	-69
8	447.470896238152	588.145401912758	420.634756197388	21	-66
9	470.470981351162	634.756013081753	411.902550414302	24	-63
10	459.220952886603	617.841248684762	424.591517777219	27	-60
11	440.809389349436	591.819402314862	427.644025704189	30	-57
12	454.819323455812	618.177905613218	418.898921830919	33	-54
13	460.551414831743	630.563431953357	418.79030243221	36	-51
14	458.360132532426	631.503554563626	424.262570412683	39	-48
15	475.644277742596	666.656740892555	421.381013602769	42	-45
16	459.066509306912	648.232476396009	428.482892662319	45	-42
17	456.201331781831	641.735283935451	434.848403153766	48	-39
18	477.558830033951	689.721763731564	419.886705581893	51	-36
19	487.387915210047	704.641385854049	425.843584892196	54	-33
20	486.771868606292	711.058729566334	428.6217763368	57	-30
21	476.028552326567	697.197389459507	426.471576920306	60	-27
22	455.371752303298	663.676424352765	442.980345955929	63	-24
23	465.867578692051	681.694823544158	435.803832882868	66	-21
24	489.950871840757	738.5641588013	428.441876766001	69	-18
25	489.460352073124	737.047179555943	417.774258501245	72	-15
26	487.160568180057	738.010655917213	417.9871886454	75	-12
27	489.192896495971	751.127381743676	423.585218894406	78	-9
28	484.622232572824	742.14641857167	421.952293207454	81	-6
29	485.765297219986	763.201458237293	414.35250816324	84	-3
30	488.36576358011	761.389867599949	416.007428508631	87	0
31	519.26578311425	827.095136394146	415.78703821407	90	3
32	505.723425025759	802.320452271047	410.897616556152	93	6
33	581.135477027706	869.690081835198	413.193499041623	96	9
34	601.096874975191	895.074698265514	406.142562901946	99	12
35	590.342180356785	874.54946688227	405.328169816511	102	15
36	588.131939020034	886.764742169443	404.211227387665	105	18
37	585.128340862833	917.966224156042	401.074130671281	108	21
38	574.210314532181	908.958269942079	400.64805281665	111	24
39	568.565833943175	939.756519084058	405.735275780889	114	27
40	539.706316989629	886.195538168657	396.962944310233	117	30
41	513.174224164983	855.170096575747	393.744925343059	120	33
