"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
7	259.036014254955	324.168111202291	265.14958476546	18	3
8	330.484733856514	412.582209957155	272.341375965176	21	6
9	345.468850181973	427.202671669818	266.883307168468	24	9
10	338.504072520904	438.491210818826	263.090266703885	27	12
11	344.475281785233	455.631953222945	266.04866420014	30	15
12	337.596561171005	458.489765991726	265.220674505019	33	18
13	327.536725232061	457.506936896792	263.263607841742	36	21
14	322.453108814375	455.431297114579	262.356115112353	39	24
15	290.936980448993	398.418146366086	261.123164140433	42	27
16	289.133590035194	390.234365804635	266.819485575955	45	30
17	294.707669420348	396.50364521029	266.292214184141	48	33
18	294.012522180417	400.721911278793	268.27583679113	51	36
19	298.05725399604	428.10129205766	266.656520340168	54	39
20	290.661492396905	428.619011762265	266.308197463406	57	42
21	285.945057889214	424.132230378142	268.217911468509	60	45
22	284.904519242994	428.202411939059	268.801032077149	63	48
23	284.461578100737	434.676948942231	269.210083149507	66	51
24	280.474776156757	427.919903347643	265.616657828911	69	54
