"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
7	194.996309124562	198.363699671963	264.299342093207	18	3
8	234.479512317748	247.674124350595	271.445743254567	21	6
9	254.037878787879	295.299019607843	273.020499108734	24	9
10	270.242195684056	328.191074795726	259.263984915148	27	12
11	277.974012231155	355.822139764997	262.912526626812	30	15
12	264.685301408362	339.540932487053	267.942118226601	33	18
13	275.000119617225	347.869727510265	270.836462044861	36	21
14	266.557280302058	358.569284002909	256.936414345612	39	24
15	272.9861392833	379.784820824882	258.014029749831	42	27
16	290.254871794872	436.324358974359	271.38	45	30
17	295.605473762984	433.660778838453	286.83809554733	48	33
18	291.699200566687	436.751386359037	279.371999595224	51	36
19	291.118572422828	421.99278091651	280.410109446218	54	39
20	286.60215608142	429.990175003204	287.480462150605	57	42
21	294.440812483185	440.441904924956	294.881184728642	60	45
22	281.032433261941	409.124011022372	291.800352288877	63	48
23	280.108630024857	415.794105720057	287.83687535827	66	51
24	273.467909627565	396.181451896167	279.511101668989	69	54
