"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
7	0.752776827907173	0.611916141091921	0.996793347147777	18	3
8	0.709501796290388	0.600302481234746	0.996711360117665	21	6
9	0.735342357651251	0.691238700482842	1.02299578795459	24	9
10	0.798342524128325	0.748455309247524	0.985456391691435	27	12
11	0.806949081485797	0.780942024035109	0.988212165684964	30	15
12	0.784028428756088	0.740563819898175	1.01026105422083	33	18
13	0.839600870474558	0.760359460055008	1.02876529067273	36	21
14	0.826654397230532	0.787318057135408	0.979342197667397	39	24
15	0.938299898699742	0.953231734771229	0.988093226425023	42	27
16	1.00387807504324	1.11810849378857	1.01709213408534	45	30
17	1.00304642340799	1.09371195971844	1.07715539647352	48	33
18	0.992131894258875	1.08991141753458	1.04136102206153	51	36
19	0.976720306316368	0.985731154625135	1.05157792162181	54	39
20	0.986034144798438	1.00319902571587	1.0795028650596	57	42
21	1.02971114331083	1.03845422106279	1.09940899589498	60	45
22	0.986409180200647	0.955445367927067	1.08556261869235	63	48
23	0.984697588669292	0.956558903645283	1.06919054439138	66	51
24	0.975017837164522	0.925830859459482	1.05231013729955	69	54
