"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
7	244.033285714286	298.640857142857	342.064857142857	18	3
8	330.1668	392.8778	379.6298	21	6
9	366.2964	402.7092	363.312	24	9
10	351.4664	407.2098	354.9582	27	12
11	339.14525	391.36075	360.044	30	15
12	328.90625	392.043	350.56525	33	18
13	320.444	392.79325	352.88225	36	21
14	315.817	389.1795	346.649	39	24
15	292.586142857143	365.900428571429	323.42	42	27
16	290.329857142857	356.068714285714	358.114714285714	45	30
17	290.739857142857	353.019	388.946571428571	48	33
18	289.575571428571	350.708857142857	390.970142857143	51	36
19	295.525	356.35	413.751166666667	54	39
20	296.170571428571	376.493571428571	394.314142857143	57	42
21	299.595428571429	387.700857142857	401.859285714286	60	45
22	296.654285714286	389.536285714286	402.751	63	48
23	294.275285714286	388.171	407.072571428571	66	51
24	292.725428571429	387.477571428571	407.473428571429	69	54
