"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	653.453928814669	551.749834111545	431.739736815065	0	-15
2	661.354497560514	568.882318570019	429.010670937537	3	-12
3	662.991830163923	575.924707467482	428.331347692043	6	-9
4	673.902242004005	597.464872417745	443.773699534047	9	-6
5	659.477811596904	580.45811314311	431.460486554375	12	-3
6	713.669781601031	650.805575775536	438.23043579971	15	0
7	736.530262431458	694.688355837607	437.668331464626	18	3
8	721.113507252988	675.093053917491	432.271245520614	21	6
9	817.974302970293	721.562159675766	429.793404725597	24	9
10	838.440384307812	754.599104939118	421.676398828322	27	12
11	807.776452301806	757.714070062347	417.424303675842	30	15
12	788.601027315244	752.418234178512	413.560124887824	33	18
13	761.409661477916	759.790010221863	414.239514761428	36	21
14	754.618694317894	782.854642279572	412.307394384719	39	24
15	725.861763726968	787.938767435746	405.323035666042	42	27
16	697.307474471142	785.803783553427	404.850408326798	45	30
17	710.453026999618	841.785994024361	402.072369783563	48	33
18	645.518825192478	773.207092221525	397.733374179857	51	36
19	640.274959242693	730.801397794327	399.637367154194	54	39
20	701.623111789061	850.193562867727	397.334168664197	57	42
21	650.643277656079	794.790525739321	400.483274005111	60	45
22	648.516492401216	744.68482674772	407.029726443769	63	48
23	611.259874276814	748.606920338229	403.533621217178	66	51
24	534.014941465181	664.914920775407	400.660015479016	69	54
25	548.473151767701	714.162727066553	402.99397803918	72	57
26	550.034105691281	730.988615125032	401.154798175527	75	60
