"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
4	261.968683650195	338.074520818254	290.576561892541	9	-90
5	260.600248984911	335.010017614751	290.817944378879	12	-87
6	273.038877879873	374.925280776293	292.052263953225	15	-84
7	268.562318923442	369.075872166872	293.865897817348	18	-81
8	266.701448678608	366.780017091011	291.592460242698	21	-78
9	274.980880739821	398.319455266172	293.32104240055	24	-75
10	276.739773628238	407.409657604399	294.269481657063	27	-72
11	266.692376637342	376.475470050104	296.656047693106	30	-69
12	276.356433233994	412.886077294398	295.136078404159	33	-66
13	284.027992374157	435.943340954534	295.035566874098	36	-63
14	272.637519333972	405.393790214481	294.289074252054	39	-60
15	262.010559184282	371.931446733918	295.373082912658	42	-57
16	295.406332634912	471.5486101946	292.293256306095	45	-54
17	278.181111033716	424.480667284342	290.768744881398	48	-51
18	299.45687554248	490.70997911842	291.893104182401	51	-48
19	302.616713188287	515.179201803241	292.407792701007	54	-45
20	295.197214495147	495.803777715225	293.35071369148	57	-42
21	295.171691573148	499.559457452929	293.750218843986	60	-39
22	290.548691906033	492.12935665884	293.828340281128	63	-36
23	283.573481540883	477.002736864772	292.718335972664	66	-33
24	291.280299738097	507.375676709244	293.190978322485	69	-30
25	287.96635585097	503.278984415098	293.833392827516	72	-27
26	295.138977465088	529.009359660003	291.832665252967	75	-24
27	292.010286834161	528.791292377083	294.03397244426	78	-21
28	285.936767619865	521.847226602697	293.45984368973	81	-18
29	281.880351318515	504.065244676356	292.909300813555	84	-15
30	283.130764506446	516.343640899402	293.857976888048	87	-12
31	273.616525510453	495.072948587911	295.036106885483	90	-9
32	274.526234709487	501.361682210848	296.800618477058	93	-6
33	275.101132209795	505.992229947565	294.724241466195	96	-3
34	262.931635117959	458.173397412864	294.027471922755	99	0
35	274.91836495309	530.838766965878	293.259762956832	102	3
36	303.168389908623	599.846764219896	286.485718884977	105	6
