"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	321.913	358.750285714286	853.341428571429	0	-87
2	315.117428571429	353.117428571429	865.888	3	-84
3	319.346714285714	362.998285714286	896.012428571429	6	-81
4	327.419428571429	379.031	953.153285714286	9	-78
5	331.501857142857	386.302285714286	936.444571428571	12	-75
6	345.483142857143	413.544714285714	971.546142857143	15	-72
7	336.871	403.855714285714	996.266285714286	18	-69
8	327.275	386.812428571429	1005.11314285714	21	-66
9	340.749571428571	412.336714285714	1017.13628571429	24	-63
10	336.035714285714	403.216285714286	1058.44028571429	27	-60
11	327.732714285714	393.187857142857	1155.60642857143	30	-57
12	326.077428571429	395.380285714286	1149.01114285714	33	-54
13	327.965142857143	399.775285714286	1127.6	36	-51
14	323.187428571429	393.995142857143	1187.61157142857	39	-48
15	332.993714285714	414.622857142857	1167.542	42	-45
16	332.237714285714	418.739	1204.74685714286	45	-42
17	334.475714285714	424.391	1209.81857142857	48	-39
18	348.918714285714	454.705285714286	1137.18914285714	51	-36
19	351.774142857143	457.901714285714	1245.46014285714	54	-33
20	355.328857142857	474.724571428571	1194.79842857143	57	-30
21	342.442714285714	455.266571428571	1223.143	60	-27
22	332.510857142857	438.052142857143	1271.18457142857	63	-24
23	336.367142857143	448.588142857143	1254.002	66	-21
24	352.347714285714	481.525	1188.09357142857	69	-18
25	361.871857142857	503.259857142857	1174.03885714286	72	-15
26	354.629857142857	493.907571428571	1216.91542857143	75	-12
27	359.307428571429	506.533857142857	1237.314	78	-9
28	364.386142857143	519.230571428571	1210.15142857143	81	-6
29	368.264857142857	534.234714285714	1188.179	84	-3
30	367.412285714286	533.212857142857	1123.72785714286	87	0
31	412.635428571429	622.762142857143	836.098	90	3
32	463.968571428571	708.434428571429	980.421	93	6
33	679.494571428571	852.927285714286	1048.58714285714	96	9
34	768.378857142857	883.981571428571	1003.05328571429	99	12
35	703.341428571429	826.786571428571	915.238571428572	102	15
36	688.433571428571	808.907428571429	921.471	105	18
37	671.945285714286	816.560428571429	903.802	108	21
38	657.375142857143	811.814857142857	911.572	111	24
39	647.70325	832.277625	918.379375	114	27
40	598.035857142857	754.245571428571	862.503428571429	117	30
41	570.123571428571	732.088857142857	838.223285714286	120	33
