"filename","pn","mn","error","mnc1","mnc2","mnc3","mnc4","pnc1","pnc2","pnc3","pnc4","ratioc1","ratioc2","ratioc3","ratioc4"
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1636-1.tif",2,1,0,639.91488502484,7.02393754435772,27.4123420865862,372.116518807665,718.783752377803,8.44143756118751,40.1120059777359,655.262639313014,0.890274554631963,0.832078362653863,0.683394944192057,0.567889112673655
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1637-1.tif",2,1,0,620.779591602033,1251.9739106713,101.103936346617,204.748375768922,768.165357803154,353.384666666667,56.0188719412724,658.97685331702,0.808132761124995,3.54280767889751,1.8048192125791,0.310706475862244
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1638-1.tif",3,2,0,374.754774136404,1032.30637112489,8.7802480070859,10.0424800708592,416.601002069169,271.621442802247,22.0949482707656,395.925090156666,0.899553223048135,3.80053342061237,0.397387126662943,0.0253645962848311
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1639-1.tif",1,2,0,530.763805623672,575.061926598005,60.7574881477848,516.642270884421,625.262209944211,526.903318488793,63.2542727806597,601.443591171577,0.84886595924457,1.09139932587127,0.96052781064241,0.859003701208341
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1640-1.tif",1,2,0,355.2079750934,2506.30967190344,115.341038126257,35.340575534055,584.396507899327,1424.3117797573,87.6537749674042,512.332435144936,0.607820153426705,1.75966365477263,1.31587074451898,0.0689797738924285
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1641-1.tif",2,1,0,1186.1225371637,508.019621523028,84.1509284085727,18.9973734610123,1156.26162949327,41.759767464393,57.2467485708749,598.103800988276,1.02582539012691,12.1652885628781,1.46996869707611,0.0317626696730936
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1642-1.tif",1,2,0,471.950961033717,437.064337775086,39.9739329699172,325.826525540077,584.007678174178,346.185956901462,52.6437112172265,625.28099282109,0.808124582384273,1.26251319287192,0.759329690966708,0.521088165610217
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1644-1.tif",2,1,0,1419.45629549158,3653.00418142314,235.934607821836,28.5031596958175,1420.47978807193,901.932220393412,115.164157944357,1009.46047216357,0.999279474027762,4.05019811780284,2.04868087461579,0.028236033487004
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1646-1.tif",2,3,0,489.424150943396,1235.87583018868,34.811320754717,112.921037735849,595.824817307176,653.708880548377,39.7413253734728,355.540333544217,0.821422902717184,1.89055995254637,0.875947654678709,0.317604015865631
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1647-1.tif",1,2,0,210.226028945555,2844.52768067999,110.902581208362,132.219117620032,412.510113151325,491.804028706861,49.3385234723152,557.696617534509,0.509626363677623,5.78386413010754,2.24778881497318,0.23708072357432
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1647-1.tif",1,3,0,272.252595959596,1197.74572727273,50.796595959596,122.837898989899,412.510113151325,491.804028706861,49.3385234723152,557.696617534509,0.659990112435675,2.4354125980262,1.02955241431371,0.220259358094992
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1647-1.tif",1,4,0,282.883771812081,2035.34095302013,71.015355704698,30.6052147651007,412.510113151325,491.804028706861,49.3385234723152,557.696617534509,0.685762028113739,4.13852029307652,1.439349026011,0.0548778920345646
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1647-2.tif",3,2,0,399.458271340648,169.111306930693,38.1001715279636,399.607175809473,442.062934837766,231.783446523984,57.4604158980329,677.273295364318,0.903623081376967,0.72960907893478,0.663068147567444,0.590023523066146
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1648-1.tif",2,3,0,220.216460580913,324.463838174274,37.716265560166,333.539261410788,373.975109810514,298.522038572501,37.3484932218356,414.812943276845,0.588853254679149,1.08690078536856,1.009847046202,0.804071490093754
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1649-1.tif",1,2,0,174.451683347401,558.286895092246,26.3942516580248,24.0346768358857,304.710424232031,237.212230765933,24.6848999335463,178.934253145834,0.572516295716093,2.35353334560194,1.06924685654308,0.134321273950254
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1650-1.tif",2,3,0,293.868982259931,2897.74854569996,68.9575376012341,-3.24925376012342,304.6215825625,583.341052298726,41.7861841664668,291.881777247133,0.964701777818507,4.9675032029394,1.65024730007705,-0.0111320884461119
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1651-1.tif",2,1,0,420.938020134228,1842.73379194631,50.3269798657718,105.530791946309,554.388737047248,829.344479037931,53.9101749215705,388.451464778021,0.759283138355593,2.22191602949349,0.933533974597345,0.271670469840071
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1652-1.tif",3,2,0,210.946435581177,733.855391473388,23.1626279662153,127.537476203244,220.960376730031,449.580905493426,24.3973917484548,224.642058525156,0.954679923626811,1.63230996358256,0.949389516921714,0.567736411607723
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1654-1.tif",1,2,0,1423.63466527197,921.828347280335,82.0921129707113,549.814518828452,1308.70744339848,882.852426190202,116.254245843913,720.672985746768,1.08781735173374,1.04414771929475,0.706142922994234,0.762918174681862
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1655-1.tif",1,2,0,944.431194685153,3391.1558422877,281.968497978047,7.33692085499712,912.058710732054,853.546724544977,101.484804857699,572.577717314051,1.0354938597397,3.97301722889923,2.77843070569452,0.0128138427904852
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1656-1.tif",1,2,0,800.812057672503,1794.98694335736,150.083403707518,19.2160144181256,1022.6092427658,455.831640951527,75.6269880252657,382.043551966863,0.783106610210743,3.93782875539402,1.98452176433865,0.0502979681745613
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1657-1.tif",2,1,0,711.54482657298,2895.67123442989,130.032738741616,24.7625237943149,857.292282314983,559.41044363783,96.8529645593869,893.779044262956,0.829990939206364,5.17629098162599,1.34257881865748,0.0277054199841248
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1658-1.tif",2,3,0,1096.3884960777,2799.83113871249,238.300853940979,326.70976092641,1284.09999946079,671.450731087764,105.532931798842,848.496088817369,0.853818625136736,4.169823650615,2.25807101043309,0.385045688757124
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1659-1.tif",1,2,0,886.061563212154,3142.82085458492,192.330588714053,35.066454150841,985.753517735436,600.082455133127,74.5660456734346,643.906697887462,0.89886725968546,5.23731501846306,2.57933201334524,0.0544589057170666
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1659-1.tif",1,3,0,1212.30892228271,2276.71504880796,121.587239534447,79.1913412802703,985.753517735436,600.082455133127,74.5660456734346,643.906697887462,1.22982966884839,3.79400368954775,1.63059792746613,0.122985739300558
"RPE1Se61bgfpLBRmcherry_gsk_8hwash_gfp_mcherry_H3_1660-1.tif",3,4,0,954.719076433121,3810.39344585987,74.7206687898089,17.5889808917198,1291.43899690966,879.598469125902,74.0013587732509,979.608431846187,0.739267653151029,4.33196916502872,1.00972022714829,0.0179551138188666
