"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
10	219.971855548732	286.463124899127	820.36630701739	27	-60
11	222.475536896293	269.15457038957	821.878230358033	30	-57
12	220.043613946131	281.039957342006	817.631384167635	33	-54
13	220.622074458625	280.319549806234	860.812361809263	36	-51
14	219.981682869117	288.658770776534	808.226381480653	39	-48
15	220.738887999812	293.277822822948	800.381706933397	42	-45
16	222.166147740087	292.505226390504	779.92606901213	45	-42
17	222.684803308341	292.699660104995	785.034661396977	48	-39
18	223.823185046393	295.5303317541	780.394992591834	51	-36
19	224.941084702682	316.072454091883	775.370247365701	54	-33
20	223.5853481399	317.25049935404	774.263657784027	57	-30
21	225.449839152958	309.317692277697	771.460027479688	60	-27
22	NA	NA	NA	63	-24
23	224.156098646153	324.586698440717	821.957340852608	66	-21
24	225.506021043887	332.358220774392	806.419865272404	69	-18
25	227.009973285461	335.189195143447	824.836616226335	72	-15
26	227.210812558936	338.034031798267	821.366197484363	75	-12
27	227.998622876611	351.323712557753	775.923915557048	78	-9
28	227.171271206652	351.399316260816	794.18472312929	81	-6
29	227.49986557172	360.55174617023	805.120750670057	84	-3
30	NA	NA	NA	87	0
31	232.135017109925	322.092944733136	865.798011130713	90	3
32	265.261027655682	353.557026576924	836.721076176034	93	6
33	203.453250072184	385.038564680849	829.893932183962	96	9
34	190.669181165691	375.924998066401	817.293103035369	99	12
35	204.105718189685	342.217983091841	830.111607531163	102	15
36	228.474858244577	339.55667814224	836.422916716946	105	18
37	223.03038762701	331.524617576644	861.057769143102	108	21
38	222.216419259469	329.494171530705	850.924393334665	111	24
39	215.515226299198	320.360266107331	816.609363600901	114	27
40	216.144567665327	316.794648446635	795.061378677988	117	30
41	218.040716143361	335.232771519065	790.057562925351	120	33
42	218.873970662707	346.566575799147	792.450743874489	123	36
43	222.492411270715	355.996878472534	790.802349725529	126	39
44	214.317299282037	349.803369666628	770.531853471688	129	42
45	214.838368649785	358.142533058699	773.863423583763	132	45
46	219.767482166559	377.665407012383	797.323797860462	135	48
47	218.141842121528	384.449376046985	788.66518004619	138	51
48	209.8713662459	413.297282000266	738.842283174241	141	54
49	217.563200101194	416.808463352673	762.330319601826	144	57
50	NA	NA	NA	147	60
51	217.882035167461	418.862857049976	774.244374447288	150	63
