"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
24	NA	NA	NA	69	-3
25	0.97683288166037	1.04062918576078	0.984363196098285	72	0
26	1.05334552634909	1.03985684127516	0.967453517057659	75	3
27	0.614209332967885	1.00812671521087	0.980267337412855	78	6
28	0.777425391611797	0.824691591517119	1.00874391372291	81	9
29	0.818357119990589	0.932014381998108	0.982942137245767	84	12
30	0.952268584556083	1.35972385004042	1.00721285774419	87	15
31	1.02228967900591	1.41101111819	1.0041431429761	90	18
32	1.09106048388584	1.55148073172972	0.987794121891719	93	21
33	1.10092685114871	1.53458084078277	0.990676330742469	96	24
