"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
25	NA	NA	NA	72	-15
26	NA	NA	NA	75	-12
27	NA	NA	NA	78	-9
28	NA	NA	NA	81	-6
29	NA	NA	NA	84	-3
30	207.968333333333	184.003666666667	745.689666666667	87	0
31	722.11675	199.7845	693.0775	90	3
32	380.6115	223.308	725.95075	93	6
33	224.9565	206.08	492.8845	96	9
34	NA	NA	NA	99	12
35	NA	NA	NA	102	15
