"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
25	NA	NA	NA	72	-15
26	NA	NA	NA	75	-12
27	NA	NA	NA	78	-9
28	NA	NA	NA	81	-6
29	NA	NA	NA	84	-3
30	1.05184805643974	0.979463824597889	0.975433893263133	87	0
31	2.25415656188711	0.964287624469184	1.00409673591907	90	3
32	1.62283356503143	0.956579943151767	1.02806157552731	93	6
33	1.00676618747699	0.845181232144859	0.947502104003111	96	9
34	NA	NA	NA	99	12
35	NA	NA	NA	102	15
