"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
24	NA	NA	NA	69	-3
25	243.128205128205	629.076923076923	182.205128205128	72	0
26	272.497208931419	705.24322169059	179.459330143541	75	3
27	277.826190476191	848.557142857143	183.095238095238	78	6
28	244.959077380952	797.508928571429	184.303571428571	81	9
29	248.181481481481	846.889646464646	181.455892255892	84	12
30	270.014455361561	1026.98940882637	185.867557314861	87	15
31	277.431266846361	1085.74371069182	183.220799640611	90	18
32	286.145833333333	1186.5625	181.875	93	21
33	287.867924528302	1238.16981132075	183.056603773585	96	24
