"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
10	210.022333333333	209.195833333333	2219.217	27	-60
11	209.7016	194.1314	2384.7284	30	-57
12	208.936166666667	205.8475	2172.2055	33	-54
13	210.2662	202.3744	2293.5824	36	-51
14	210.846833333333	220.681333333333	2123.1365	39	-48
15	211.3358	213.5804	2267.4798	42	-45
16	212.8886	215.871	2142.5338	45	-42
17	214.2494	220.1408	2069.998	48	-39
18	215.7734	220.0258	2051.0906	51	-36
19	217.3032	231.5914	1911.6546	54	-33
20	218.1296	235.3202	1917.4556	57	-30
21	217.4276	232.108	1918.3936	60	-27
22	NA	NA	NA	63	-24
23	217.859	229.15675	2040.23175	66	-21
24	219.2132	244.8856	1902.8938	69	-18
25	219.1616	246.595	1958.1076	72	-15
26	220.0332	242.3336	1948.7412	75	-12
27	220.11	264.320166666667	1760.77616666667	78	-9
28	220.435166666667	261.6955	1827.34083333333	81	-6
29	220.694333333333	262.012333333333	1838.31333333333	84	-3
30	203.780714285714	221.317	1819.20571428571	87	0
31	222.904857142857	230.569714285714	2140.19671428571	90	3
32	391.197142857143	256.215	2455.79814285714	93	6
33	661.140857142857	322.346428571429	2680.061	96	9
34	628.117142857143	356.864571428571	2592.67814285714	99	12
35	481.084	345.293428571429	2420.58214285714	102	15
36	387.261714285714	348.802714285714	2366.15057142857	105	18
37	357.834142857143	347.290857142857	2250.50828571429	108	21
38	325.253142857143	343.056142857143	2327.72742857143	111	24
39	293.332142857143	327.854857142857	2181.88471428571	114	27
40	279.868142857143	326.29	2044.83742857143	117	30
41	268.192285714286	326.640571428571	1939.318	120	33
42	266.311571428571	330.094714285714	1896.10157142857	123	36
43	267.129857142857	335.878285714286	1915.73785714286	126	39
44	261.391285714286	342.489714285714	1874.81071428571	129	42
45	289.819428571429	345.195285714286	1874.21114285714	132	45
46	296.041285714286	340.355142857143	1841.076	135	48
47	300.974333333333	351.472	1892.61516666667	138	51
48	283.560166666667	379.407	1628.05666666667	141	54
49	301.4438	385.8948	1793.3496	144	57
50	NA	NA	NA	147	60
51	275.02125	368.60075	1924.1005	150	63
