"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	NA	NA	NA	0	-102
2	NA	NA	NA	3	-99
3	NA	NA	NA	6	-96
4	NA	NA	NA	9	-93
5	NA	NA	NA	12	-90
6	NA	NA	NA	15	-87
7	NA	NA	NA	18	-84
8	NA	NA	NA	21	-81
9	NA	NA	NA	24	-78
10	NA	NA	NA	27	-75
11	NA	NA	NA	30	-72
12	1.36956560212814	1.29546529635438	0.307068987170973	33	-69
13	1.02874020306153	0.975098841350125	0.314799738478919	36	-66
14	1.23351731876495	1.06880538465145	0.347411919761496	39	-63
15	1.06397502150635	1.01048394314485	0.37553455995401	42	-60
16	1.03671695105856	0.866901083369901	0.437998298236607	45	-57
17	1.04213233725512	0.993547983610987	0.458820358182953	48	-54
18	1.06828041693539	0.993923999403583	0.420087376044743	51	-51
19	1.37854714422952	1.26288202931792	0.30677437073383	54	-48
20	1.29017607510868	1.20253896519179	0.355750257043281	57	-45
21	1.19325769212526	1.09814067660516	0.30426143459392	60	-42
22	1.23107204999583	1.12674468289623	0.31720715463763	63	-39
23	1.16568505774615	1.0709395062919	0.306099202115195	66	-36
24	1.18688791566716	1.08496359797887	0.321785591627319	69	-33
25	1.37052694022338	1.21323988706494	0.298223620628359	72	-30
26	1.28072301691849	1.17671279434046	0.299498670670683	75	-27
27	1.35011088840676	1.25179874050078	0.339918137304032	78	-24
28	1.33009485060361	1.2809078487392	0.342299865820523	81	-21
29	1.36012103015461	1.41757455612082	0.341055222637312	84	-18
30	1.32597748749639	1.27942183621746	0.329673522826538	87	-15
31	1.33875894336485	1.39787164630612	0.369140661148714	90	-12
32	1.25337170550265	1.22885492242534	0.369942061177966	93	-9
33	1.23383357846158	1.27139629788098	0.396085682634425	96	-6
34	1.21688236859027	1.2900663464786	0.349328238511959	99	-3
35	0.943324076016649	1.16022554133647	0.298584179279457	102	0
36	0.773306597914933	1.17515407877465	0.423947124372544	105	3
37	0.785781034274143	1.39739931785386	0.399283267262105	108	6
38	0.797748472354896	1.35902130202863	0.334379700637881	111	9
39	0.96750631107528	1.48651322175561	0.423239380805544	114	12
40	0.960557326850451	1.4797066122159	0.333215290355871	117	15
41	0.979591993976991	1.5313976981788	0.483070698017244	120	18
