"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
10	583.14275	963.90775	388.415	27	-78
11	526.018333333333	868.357666666667	392.365333333333	30	-75
12	609.507	1038.382	403.308	33	-72
13	670.986666666667	1133.76333333333	397.028	36	-69
14	547.105	909.827	398.083666666667	39	-66
15	588.534	991.137666666667	390.038	42	-63
16	586.773333333333	1007.90833333333	414.115333333333	45	-60
17	574.697666666667	1008.885	410.486333333333	48	-57
18	528.954333333333	926.764	393.859666666667	51	-54
19	500.419	854.695333333333	411.557333333333	54	-51
20	524.814666666667	939.208333333333	387.051333333333	57	-48
21	498.803	890.803666666667	398.261666666667	60	-45
22	449.031	785.603666666667	409.703	63	-42
23	448.248666666667	792.906666666667	398.695333333333	66	-39
24	415.234	735.344	393.467	69	-36
25	455.049666666667	809.464666666667	394.077666666667	72	-33
26	441.804333333333	806.422	414.653333333333	75	-30
27	453.2115	847.82925	401.1565	78	-27
28	468.826	880.10875	404.65875	81	-24
29	448.2665	841.9075	405.9175	84	-21
30	424.19425	783.26775	401.23375	87	-18
31	447.2585	859.2925	383.56875	90	-15
32	493.25725	941.15775	375.32125	93	-12
33	504.3	989.2025	394.55725	96	-9
34	492.63625	988.41375	399.679	99	-6
35	408.25325	771.19075	378.92725	102	-3
36	618.187333333333	1288.74133333333	405.713333333333	105	0
37	528.769333333333	1118.481	392.626666666667	108	3
38	624.10525	1317.461	393.19025	111	6
39	570.169333333333	1309.58133333333	407.652	114	9
40	540.935	1296.3145	421.727	117	12
