"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	287.177142857143	671.459571428572	477.800857142857	0	-66
2	284.810857142857	669.285285714286	483.026285714286	3	-63
3	294.767285714286	720.780857142857	473.092428571429	6	-60
4	282.803571428571	675.166428571429	494.556428571429	9	-57
5	288.673	718.458	498.042571428571	12	-54
6	287.100285714286	727.256428571429	511.920857142857	15	-51
7	277.210142857143	689.449571428571	509.056428571429	18	-48
8	281.994857142857	720.486285714286	517.366	21	-45
9	286.535857142857	746.038571428571	507.177428571429	24	-42
10	287.303571428571	761.711	504.026714285714	27	-39
11	289.881	787.582	507.797571428571	30	-36
12	287.659857142857	791.152142857143	518.695571428571	33	-33
13	280.405571428571	762.761428571429	526.898714285714	36	-30
14	282.472571428571	782.238714285714	519.070428571429	39	-27
15	282.683714285714	786.690857142857	514.467	42	-24
16	285.013142857143	811.582428571429	503.791285714286	45	-21
17	283.985714285714	825.075714285714	508.451142857143	48	-18
18	288.472285714286	850.253	512.080285714286	51	-15
19	283.737285714286	836.370714285714	514.019714285714	54	-12
20	282.899571428571	844.524	513.903714285714	57	-9
21	281.553714285714	840.219142857143	510.112285714286	60	-6
22	275.058	818.574714285714	510.596428571429	63	-3
23	252.746142857143	705.922714285714	501.562142857143	66	0
24	277.072857142857	838.408	617.362285714286	69	3
25	425.575285714286	1237.823	681.487857142857	72	6
26	514.019	1337.37085714286	642.319285714286	75	9
27	480.939666666667	1313.43155555556	589.710666666667	78	12
28	459.153714285714	1273.47414285714	582.763571428571	81	15
29	437.040142857143	1257.08914285714	571.878285714286	84	18
30	418.283428571429	1247.69457142857	549.854142857143	87	21
