"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	1.21460339727263	1.32855057543088	0.758907526526792	0	-66
2	1.10751571468985	1.10936474452385	0.829912391635593	3	-63
3	1.19192501009271	1.25283502059076	0.910287237740013	6	-60
4	1.06135505461893	1.0263691597733	0.821453279201131	9	-57
5	1.06926522397315	1.05418618764075	0.829417049259702	12	-54
6	1.18456343278755	1.26140308144406	0.881037554354105	15	-51
7	1.17608611517513	1.24589750374367	0.858045838308692	18	-48
8	1.21861796871675	1.32727023256515	0.859997564586772	21	-45
9	1.17111869818337	1.24516685272879	0.818898824361832	24	-42
10	1.38960565189467	1.5224291102531	0.781980376890454	27	-39
11	1.199145511434	1.262337762925	0.891095242395522	30	-36
12	1.14225878877782	1.21747505672108	0.881298251190004	33	-33
13	1.12212285368285	1.18335100096829	0.877625979078115	36	-30
14	0.979195957331888	0.9626396472688	1.00234567673586	39	-27
15	1.10785476549763	1.10776868967952	0.838199534664031	42	-24
16	1.17934385983203	1.24761387673499	0.776303622333398	45	-21
17	1.09967679460737	1.12934180932313	0.850472077946526	48	-18
18	1.07590751476002	1.07806735171767	0.882073597834268	51	-15
19	1.10527419479086	1.14963554268058	0.885859992029211	54	-12
20	1.149549284779	1.20714390591623	1.00427372998722	57	-9
21	1.24241301837356	1.35365558259688	0.829780707478223	60	-6
22	1.17203038389479	1.26135503004671	0.79711812283021	63	-3
23	1.30181610797508	1.52687866748127	0.831028961421008	66	0
24	1.32964064806747	1.63360042684071	0.649678493942894	69	3
25	1.00352514428369	1.36308502911967	0.673199815948927	72	6
26	0.686790436410587	1.16242251855346	0.682213155377036	75	9
27	0.729836867964727	1.1656812214721	0.778765801534312	78	12
28	0.78163438989412	1.3914110545068	0.659621989968161	81	15
29	0.919716430102367	1.75786923774622	0.707595788780896	84	18
30	NA	NA	NA	87	21
