"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	480.976510962809	487.099139282358	507.877004367494	0	-102
2	495.587008236138	506.13454820496	508.476918146024	3	-99
3	471.540122208429	482.218724494751	507.299409690874	6	-96
4	463.018742309873	484.505291268185	511.283957508083	9	-93
5	495.782514604623	519.887087781731	507.445037551891	12	-90
6	465.534623983469	499.287525640514	504.493435584998	15	-87
7	450.175263668166	490.212568255998	501.523691579428	18	-84
8	463.419068632353	512.748902910661	495.81348751109	21	-81
9	458.184736193575	511.588932422991	502.733702885967	24	-78
10	473.422059142054	540.029430111974	496.943488528272	27	-75
11	491.978196613633	569.627408233765	493.484206337622	30	-72
12	495.882714969965	574.420657825402	491.000625909984	33	-69
13	464.852553612087	545.213198622499	493.728724286108	36	-66
14	449.909026638931	536.290825088205	493.637822010113	39	-63
15	454.492281683625	556.214261744783	490.357468118172	42	-60
16	444.238710736496	539.801219595997	497.8640312791	45	-57
17	453.496392761066	521.625183418929	486.641691122524	48	-54
18	436.840317556025	514.837637758349	483.671858774662	51	-51
19	446.410066520574	531.482409295174	490.302156502183	54	-48
20	430.716310756213	515.796364920902	484.989504185351	57	-45
21	395.018676679752	477.218178301189	482.39755362121	60	-42
22	425.087593008373	522.601595513905	481.783265136231	63	-39
23	444.356326822243	550.107194182218	486.299784164297	66	-36
24	435.25560989447	535.818823900624	487.709593481485	69	-33
25	414.5247964105	512.043753623761	476.578215594033	72	-30
26	422.377698044182	533.108864499789	477.538592936541	75	-27
27	416.285795082919	527.630701068818	478.724839202683	78	-24
28	418.456837093334	506.653942270149	485.234417037896	81	-21
29	427.071807799171	498.583152467495	490.433993353704	84	-18
30	429.09900964686	507.023828763042	484.541638152224	87	-15
31	443.034587928478	514.632505212129	482.150742245258	90	-12
32	442.765609440383	512.180875375731	483.258846395309	93	-9
33	437.782638496305	512.06565369628	481.590670926668	96	-6
34	426.238143990041	506.744313356707	483.77752949838	99	-3
35	382.402477005852	476.386360604076	486.381503477872	102	0
36	346.808292262744	435.775718875853	508.638539460967	105	3
37	322.672693625313	387.465158087927	528.051494313282	108	6
38	328.88945246456	384.26662857886	536.023057057392	111	9
39	327.117230169072	401.541080544117	517.403869693206	114	12
40	340.52390824821	444.733239778001	504.004374142439	117	15
41	350.071607219607	461.214806916475	505.913761050757	120	18
