"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
10	513.52646987907	847.360993384427	301.295433125727	27	-78
11	515.287627119865	861.615913780801	300.494187547167	30	-75
12	536.095663200684	900.110017118773	297.015133453044	33	-72
13	529.251688715145	892.696961080268	295.736561051003	36	-69
14	546.805468220095	938.940052264221	296.250267489514	39	-66
15	548.68794632092	941.83769724378	293.729642273826	42	-63
16	560.249312909672	985.374566447972	295.161409659065	45	-60
17	533.208503030738	919.239921053593	294.217219099926	48	-57
18	530.366316560804	929.609086682928	294.467157833154	51	-54
19	518.968610118504	919.936147089547	298.193185456535	54	-51
20	534.690999139178	957.217559240297	295.205274281203	57	-48
21	530.05997726175	955.304564295454	296.456798256207	60	-45
22	548.513605437868	992.652571508501	295.776308704729	63	-42
23	522.465568832543	942.381064008525	294.025282765549	66	-39
24	537.49472447579	997.654288028783	298.756705723029	69	-36
25	520.003430665806	969.000535753766	298.895430006597	72	-33
26	511.559580508747	952.725620037719	302.478733259867	75	-30
27	512.975044665571	977.426365006089	295.51161939699	78	-27
28	511.772105726621	988.670839407658	296.930501951527	81	-24
29	509.459312260063	986.239829369374	295.391208168306	84	-21
30	494.615439478083	949.861840274883	293.467637173592	87	-18
31	488.103312018488	940.19410282193	292.086738756836	90	-15
32	486.888761762274	953.85226565045	293.661591459087	93	-12
33	493.169297609123	983.28030185871	293.464709948159	96	-9
34	484.293843612272	971.64383976524	293.047791339691	99	-6
35	474.459814184971	949.018552356311	293.653425645856	102	-3
36	497.145277931408	1005.92113515919	293.586195599754	105	0
37	452.963046059042	907.094159782092	296.193512842087	108	3
38	491.795244941631	1001.22883651561	295.806925154534	111	6
39	513.244132353587	1066.22921765234	295.106841143394	114	9
40	532.771250279977	1147.46524956618	292.373877580256	117	12
