"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
2	NA	NA	NA	3	-96
3	NA	NA	NA	6	-93
4	NA	NA	NA	9	-90
5	NA	NA	NA	12	-87
6	NA	NA	NA	15	-84
7	NA	NA	NA	18	-81
8	1.10907029340824	1.21966976755983	1.02062725797707	21	-78
9	1.14888318572665	1.26912445889561	1.00406732368493	24	-75
10	1.22475924694498	1.40177603307109	1.06950926953361	27	-72
11	1.17463455149789	1.25169905692154	1.05880024175485	30	-69
12	1.31466403913104	1.44938714353841	0.962090539573506	33	-66
13	1.30026717875558	1.44108906998915	0.962480555067697	36	-63
14	1.30151211977674	1.36074621182392	1.00629542320641	39	-60
15	1.33237158962289	1.34081298967466	0.971203185000846	42	-57
16	1.24509517749332	1.28290283232597	1.00359586592638	45	-54
17	1.35559771619443	1.46516792284894	0.971734937092542	48	-51
18	1.25907551350185	1.34892138961429	0.969205412945728	51	-48
19	1.20151807152387	1.27713062106706	0.949962692496507	54	-45
20	1.21523140850353	1.36372387929339	0.985716666080788	57	-42
21	1.18390072850562	1.23511725996316	1.03951093770912	60	-39
22	1.13193414320485	1.18655493084104	1.04596139085524	63	-36
23	1.26065598583726	1.34115749414882	0.989756261851899	66	-33
24	1.22488340011556	1.25505806025431	1.01289595804623	69	-30
25	1.24980183226723	1.32359622038935	1.02347388838239	72	-27
26	1.20640388209313	1.26438559483164	1.00485916545592	75	-24
27	1.23159384582137	1.26090748608068	0.968525346129173	78	-21
28	1.21832992364378	1.22022705450368	1.00404443555377	81	-18
29	1.13313904967604	1.1357654104379	1.04045184624743	84	-15
30	1.08973238841652	1.04776209456602	1.02222199884363	87	-12
31	1.07442677446303	1.05359160151541	1.08805992336395	90	-9
32	0.910520037466318	0.89661742454575	1.08930340769285	93	-6
33	0.946807199403999	0.909127835444926	1.07885237723754	96	-3
34	1.07404803543006	1.09086930766145	0.976811489067111	99	0
35	1.04409443739261	1.06512556238079	1.02313269774066	102	3
36	0.976548225325248	1.0537199324406	1.00267060921543	105	6
37	0.956465377762287	1.09810851443506	1.04919347610266	108	9
38	0.74826950309461	0.800809323093001	1.00954386713873	111	12
39	0.782685705065702	0.76806726990026	0.995135430550463	114	15
40	0.853543512897718	0.837075964704585	0.968921115745741	117	18
41	NA	NA	NA	120	21
42	NA	NA	NA	123	24
43	NA	NA	NA	126	27
44	NA	NA	NA	129	30
45	NA	NA	NA	132	33
46	NA	NA	NA	135	36
47	NA	NA	NA	138	39
48	NA	NA	NA	141	42
