"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	1.3037544349513	1.54255642852559	0.723007384274971	0	-87
2	1.25751395686508	1.452301945191	0.67951101156061	3	-84
3	1.41333600948007	1.77347330366213	0.675831330777807	6	-81
4	1.50798575356868	1.91961393168782	0.611218785914632	9	-78
5	1.46494689879092	1.81457527156981	0.639420891424726	12	-75
6	1.38856086676474	1.63299302603834	0.671361657392271	15	-72
7	1.35364599094273	1.52451653538522	0.610349812748659	18	-69
8	1.50095555831381	1.81334665114188	0.584738135902115	21	-66
9	1.44097067009476	1.71308969628795	0.623766221274411	24	-63
10	1.36366455845967	1.58949255141177	0.600287733900089	27	-60
11	1.3864558888175	1.62557857727432	0.589487547837097	30	-57
12	1.32878855527841	1.55057391679477	0.59290659050037	33	-54
13	1.33548417644797	1.5593076771572	0.574876426892534	36	-51
14	1.45133641499527	1.81847007131432	0.559470349293795	39	-48
15	1.39804921194018	1.63213816755697	0.573798538756821	42	-45
16	1.31384426960734	1.53782008093857	0.557847694997244	45	-42
17	1.49908442531967	1.82488580571663	0.541835474270442	48	-39
18	1.38494347751319	1.66828821753703	0.536718722470684	51	-36
19	1.46380444923439	1.76411332917149	0.531699464561242	54	-33
20	1.40165705262791	1.62719142496228	0.535369140011048	57	-30
21	1.46309476388975	1.76830834920549	0.55816054313746	60	-27
22	1.39204488666551	1.62222110927388	0.489864410927627	63	-24
23	1.41152771218829	1.64528858617701	0.487867487225306	66	-21
24	1.42727212058416	1.71509258601221	0.485788393826068	69	-18
25	1.46929211154419	1.77651191465097	0.471192432770065	72	-15
26	1.44610147573258	1.68883201376273	0.467805170004079	75	-12
27	1.42443704427222	1.69381286336753	0.517124526835406	78	-9
28	1.40757723674622	1.70176135984475	0.518343379455792	81	-6
29	1.43714396494399	1.72586361089421	0.475127480802725	84	-3
30	1.41767814346745	1.77533383326927	0.493553895020746	87	0
31	1.29691708916098	1.49918247226423	0.608767638507518	90	3
32	1.25969538030609	1.48491739401113	0.61619072841215	93	6
33	1.12599590057977	1.31375493367318	0.534206195746996	96	9
34	0.831351827388815	1.15607238937608	0.521261953225541	99	12
35	0.716568954785997	1.13608058365135	0.496827769357234	102	15
36	0.779798570650357	1.19080556939373	0.639473202992275	105	18
37	0.964462894556441	1.69426732751056	0.640837008198519	108	21
38	0.948523320334938	1.6560728288207	0.628463040700412	111	24
39	0.907216334149404	1.5325541906273	0.742367126142055	114	27
40	0.822311420887282	1.1603770814311	0.68106618262764	117	30
41	0.847583258607153	1.25201711410725	0.680595455602885	120	33
