"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	430.465821812596	316.092165898618	688.692396313364	0	-105
2	407.644613699721	301.678601652728	703.070203604142	3	-102
3	439.446083822092	326.19473973607	671.117317326491	6	-99
4	441.940172413793	327.493074712644	685.822873563218	9	-96
5	479.587437596006	354.033434139785	680.626344086022	12	-93
6	464.141547619048	351.165833333333	707.374166666667	15	-90
7	414.413770053476	321.516599821747	700.004289215686	18	-87
8	393.620993589744	312.159163752914	729.692963286713	21	-84
9	350.710606060606	294.434343434343	800.215656565657	24	-81
10	372.14586783989	320.747349805674	692.005776215902	27	-78
11	396.129968730457	333.88387742339	688.209255784866	30	-75
12	390.879537625861	327.768547959724	730.727924615792	33	-72
13	368.230856617953	314.19445782349	706.023047861758	36	-69
14	429.647932330827	353.926989348371	677.388189223058	39	-66
15	418.929761904762	346.094444444444	682.353968253968	42	-63
16	406.321155927406	331.658901515152	677.435847485847	45	-60
17	395.570844594595	307.48574017199	668.333286240786	48	-57
18	413.874632034632	308.863398268398	669.242965367965	51	-54
19	466.171387559809	331.015920483026	671.927447026658	54	-51
20	442.886747742125	317.368538454351	695.017475025027	57	-48
21	469.785365323231	336.544987021642	679.40019379845	60	-45
22	515.396731056187	367.393060009466	674.979517349901	63	-42
23	520.808494573462	381.59924339674	671.294868323803	66	-39
24	539.417346014493	391.697446348941	667.912259615385	69	-36
25	515.23038647343	379.438429951691	662.616352657005	72	-33
26	512.72941113394	374.039033368218	654.296832532135	75	-30
27	532.675072301648	392.154353559606	649.727718360071	78	-27
28	532.380729428524	394.402830149154	670.474131158874	81	-24
29	521.221590403838	383.120445400382	637.767806870223	84	-21
30	497.800408338706	375.696049143921	643.557110108174	87	-18
31	512.850351059733	383.47468642214	643.887955824642	90	-15
32	520.998320468839	393.400740899562	684.897281780065	93	-12
33	509.898829431438	393.485785953177	754.16847826087	96	-9
34	513.170731707317	414.439024390244	1385.21951219512	99	-6
35	510.210526315789	374.947368421053	1522.81578947368	102	-3
36	472.852941176471	399.205882352941	1581.52941176471	105	0
37	543.589743589744	403.179487179487	1315.38461538462	108	3
38	565.9	428.875	1085.325	111	6
39	533.128205128205	418.51282051282	1052.12820512821	114	9
40	485.76	363.64	1044.84	117	12
41	487.655172413793	430.01724137931	1013.72413793103	120	15
42	513.120882407067	371.851444608024	1000.90313305116	123	18
43	480.336979208268	385.981869904825	841.480493300451	126	21
44	427.189901266668	358.973850047656	776.394577210617	129	24
45	438.784836242189	384.64913003663	674.092299612153	132	27
46	425.682967767527	385.205141672053	610.27341531018	135	30
47	433.216743087966	416.569062337946	585.252302873987	138	33
48	439.60069587984	443.861701480923	567.064617124237	141	36
49	428.489105339105	425.887229437229	565.361988936989	144	39
50	454.106988249845	478.76097711812	568.457173778602	147	42
51	448	488.694915254237	568.593220338983	150	45
52	416.866666666667	458.266666666667	585.983333333333	153	48
