"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	553.771	597.4775	330.676	0	-87
2	543.271	593.0975	333.272	3	-84
3	608.0965	735.9785	342.386	6	-81
4	647.5	807.459	329.103333333333	9	-78
5	621.980666666667	762.003666666667	363.373666666667	12	-75
6	602.079	728.425	383.35	15	-72
7	588.55	697.667333333333	371.903666666667	18	-69
8	640.908666666667	818.513333333333	365.460666666667	21	-66
9	619.383333333333	798.878333333333	404.227333333333	24	-63
10	593.58	771.814666666667	396.349666666667	27	-60
11	585.738	767.459333333333	398.797	30	-57
12	566.738	748.298333333333	400.339	33	-54
13	561.07525	741.93775	375.64175	36	-51
14	591.5245	825.196	371.97625	39	-48
15	576.37275	776.33025	390.053	42	-45
16	537.97925	730.0825	374.16375	45	-42
17	594.2285	838.69275	378.8115	48	-39
18	546.49375	771.421	376.4345	51	-36
19	566.18325	793.2575	377.72925	54	-33
20	539.329	737.74	375.906	57	-30
21	558.828	804.535333333333	390.467666666667	60	-27
22	529.25825	747.3035	355.72225	63	-24
23	537.589	766.09925	348.83975	66	-21
24	528.5625	775.70575	350.31825	69	-18
25	543.7445	808.7035	343.56	72	-15
26	530.85125	776.372	349.77425	75	-12
27	517.087333333333	770.801	388.938	78	-9
28	503.606	758.967333333333	390.449333333333	81	-6
29	507.2685	760.3445	361.25775	84	-3
30	476.191	704.306	346.532333333333	87	0
31	465.012	678.9645	365.477	90	3
32	497.3945	804.6015	387.0105	93	6
33	502.309666666667	841.772333333333	343.452	96	9
34	507.872	873.6335	392.2855	99	12
35	460.319	870.814666666667	354.830666666667	102	15
36	455.926	859.7255	421.3895	105	18
37	522.6635	1193.2465	394.4465	108	21
38	500.347	1148.696	386.331	111	24
39	465.612	1077.793	439.879	114	27
40	420.849	874.891	392.151	117	30
41	431.961	975.204	391.612	120	33
