"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	343.259426525924	890.478196916675	313.783443617961	0	-66
2	349.818165740432	932.431760668156	311.541037421043	3	-63
3	363.212332308703	1003.61614029909	311.323475585709	6	-60
4	342.126322103731	927.533959627741	311.584608936906	9	-57
5	350.266866079114	975.150012885778	314.278504135439	12	-54
6	352.933099737235	1006.87074097081	314.398646893843	15	-51
7	339.713233734506	956.852547524802	315.654121033773	18	-48
8	341.673240384423	991.089598189277	316.031540808755	21	-45
9	355.720466156097	1061.1930649026	314.434651200363	24	-42
10	353.048737061724	1063.680626964	315.721792123506	27	-39
11	355.855975769755	1089.057335008	315.658686124307	30	-36
12	349.711715758114	1083.3697690317	315.601878667437	33	-33
13	338.932107551791	1046.19698788123	316.384555346003	36	-30
14	347.584779838824	1093.21935260052	314.842570851918	39	-27
15	345.178646875708	1103.37565164193	314.644252951552	42	-24
16	358.619387216361	1183.44454126733	314.691564259345	45	-21
17	356.707841798359	1191.80015126207	313.322010493261	48	-18
18	351.074743859157	1175.50101068434	313.369939298382	51	-15
19	351.168744181506	1195.10383338216	312.648046869642	54	-12
20	342.803459241504	1163.60152809363	314.119161082613	57	-9
21	341.152300581383	1164.84957129554	312.025021015059	60	-6
22	340.779479777171	1175.49958919229	311.564864631411	63	-3
23	326.691813688948	1096.79518026317	315.669527319577	66	0
24	327.532862001611	1130.87339131843	318.845803830523	69	3
25	374.972931818505	1287.67640643023	320.490174355685	72	6
26	388.646961525161	1305.97649017535	320.048781117044	75	9
27	395.354302409637	1434.77193840662	314.49991323385	78	12
28	393.697696391203	1478.58377341961	313.860271309991	81	15
29	393.647189500413	1458.26656705256	317.017643242976	84	18
30	377.832462802107	1461.67625973284	313.335341911214	87	21
