"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	NA	NA	NA	0	-102
2	NA	NA	NA	3	-99
3	NA	NA	NA	6	-96
4	NA	NA	NA	9	-93
5	NA	NA	NA	12	-90
6	NA	NA	NA	15	-87
7	NA	NA	NA	18	-84
8	NA	NA	NA	21	-81
9	NA	NA	NA	24	-78
10	NA	NA	NA	27	-75
11	NA	NA	NA	30	-72
12	1.13926598092157	1.07852357908154	0.914195635776891	33	-69
13	0.911401728402731	0.844781406639396	0.938609664054416	36	-66
14	1.10106227661979	0.987091019235301	0.911634244362912	39	-63
15	0.971144361598703	0.873662674105323	0.937357186344694	42	-60
16	0.970167351472823	0.847717140068681	0.90186420170355	45	-57
17	0.986152315643154	0.94839239528347	0.976981094747909	48	-54
18	1.00066365084338	0.944896611337852	0.95589704756322	51	-51
19	1.15283219629676	1.07499758731431	0.960015022685997	54	-48
20	1.16000088052746	1.09511840059652	0.983799900569285	57	-45
21	1.08269142342367	0.995107384684784	0.911557967142227	60	-42
22	1.18468230614785	1.03961330407786	0.925273421180266	63	-39
23	1.06252431308473	0.954870453515263	0.909422011919264	66	-36
24	1.11495102979569	1.01615726471224	0.933524163890524	69	-33
25	1.20685180797867	1.08011953592709	0.924962385298003	72	-30
26	1.15006025690011	1.04423238770565	0.932287856851207	75	-27
27	1.17893765724637	1.06729479323181	0.966108215254288	78	-24
28	1.14191474071442	1.06584926670483	0.953409403599976	81	-21
29	1.1862204386663	1.17839968288233	0.986176362811563	84	-18
30	1.18943093624962	1.1159196479082	0.953898031182184	87	-15
31	1.15068869458826	1.18250993353939	0.997319545530277	90	-12
32	1.10655202520681	1.12532219417737	1.08316513624864	93	-9
33	1.08280899939924	1.09931860306979	1.23314004574503	96	-6
34	1.02437844388903	1.0256514811439	1.02562925856305	99	-3
35	1.09303765606828	1.16608094067267	0.918135918545112	102	0
36	1.13595552261187	1.25026451068493	0.924499080144866	105	3
37	1.19515363898511	1.47844633779228	0.870621207184833	108	6
38	1.1880966385203	1.44309009090197	0.986531209050972	111	9
39	1.26735784588302	1.42636026604194	1.08550004137364	114	12
40	1.24533387768556	1.39060218054821	1.04380980590976	117	15
41	1.26682734542502	1.50488411731114	0.982773030838166	120	18
