"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	424.751	387.329428571429	457.361857142857	0	-87
2	432.019857142857	408.384428571429	490.458571428571	3	-84
3	430.256142857143	414.992714285714	506.614571428571	6	-81
4	429.380714285714	420.636142857143	538.437857142857	9	-78
5	424.575571428571	419.935	568.285571428571	12	-75
6	433.599285714286	446.067428571429	571.003714285714	15	-72
7	434.788714285714	457.631857142857	609.328714285714	18	-69
8	427.000428571429	451.382714285714	624.998857142857	21	-66
9	429.837571428571	466.337714285714	648.043	24	-63
10	435.283	485.573	660.266142857143	27	-60
11	422.471428571429	472.114571428571	676.514714285714	30	-57
12	426.507285714286	482.594428571429	675.214285714286	33	-54
13	420.128714285714	475.812285714286	653.430428571429	36	-51
14	407.572285714286	453.785857142857	664.872142857143	39	-48
15	412.269285714286	475.652285714286	679.773428571429	42	-45
16	409.469571428571	474.751571428571	670.727428571429	45	-42
17	396.394285714286	459.586428571429	699.126428571429	48	-39
18	394.596428571429	462.402714285714	701.362714285714	51	-36
19	386.788857142857	449.663571428571	710.418714285714	54	-33
20	384.779571428571	453.382428571429	702.143571428571	57	-30
21	381.949285714286	454.974571428571	699.561571428571	60	-27
22	380.202	460.666857142857	726.164714285714	63	-24
23	380.856142857143	465.632142857143	715.029714285714	66	-21
24	370.330571428571	452.282142857143	721.133428571429	69	-18
25	370.072428571429	455.219857142857	729.128857142857	72	-15
26	367.091285714286	459.709428571429	747.692142857143	75	-12
27	363.011714285714	455.068571428571	752.116714285714	78	-9
28	357.782142857143	445.989285714286	753.263857142857	81	-6
29	352.969857142857	440.558857142857	760.338571428571	84	-3
30	335.895	396.7175	702.1165	87	0
31	358.551833333333	452.889833333333	600.3555	90	3
32	394.853	541.849333333333	628.069333333333	93	6
33	446.102571428571	640.737714285714	642.920285714286	96	9
34	610.899	755.691	752.568833333333	99	12
35	642.393166666667	766.507833333333	714.1925	102	15
36	584.6715	721.969666666667	658.9635	105	18
37	541.921833333333	704.284666666667	615.517666666667	108	21
38	527.501	693.6265	614.7235	111	24
39	513.2315	703.265833333333	592.535666666667	114	27
40	511.787857142857	753.971285714286	575.789857142857	117	30
41	509.638428571429	778.906285714286	575.396142857143	120	33
