"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	365.679711399711	939.128715728716	309.537489177489	0	-66
2	341.111111111111	843.666666666667	320.611111111111	3	-63
3	360.112002567394	946.085044929397	317.602374839538	6	-60
4	311.162280701754	740.705513784461	314.964285714286	9	-57
5	338.205540355677	887.37756497948	306.665526675787	12	-54
6	366.905878674171	1016.00312695435	318.124765478424	15	-51
7	339.475480283114	911.310793731041	321.039765546006	18	-48
8	368.731762917933	1047.44402228977	317.59726443769	21	-45
9	364.970986460348	1034.53892649903	310.572050290135	24	-42
10	410.175407925408	1253.75446775447	314.674630924631	27	-39
11	362.531464530892	1086.04519450801	328.816933638444	30	-36
12	348.0125	1055.825	318.044444444444	33	-33
13	329.481810115351	973.151286601597	334.265971606034	36	-30
14	295.227272727273	830.386363636364	374.5	39	-27
15	356.128389154705	1081.19716905901	305.394537480064	42	-24
16	358.033596837945	1140.78359683794	308.356719367589	45	-21
17	344.764894419306	1078.03374811463	313.332013574661	48	-18
18	338.755319148936	1033.18085106383	327.13829787234	51	-15
19	334.670131670132	1071.1884961885	325.967775467775	54	-12
20	359.423913043478	1179.89311594203	320.001811594203	57	-9
21	374.297192671395	1262.78392434988	307.750088652482	60	-6
22	345.680468897712	1122.0521392902	319.049225362295	63	-3
23	350.465238095238	1163.46047619048	325.862380952381	66	0
24	378.723692810458	1406.13427287582	322.877696078431	69	3
25	423.846064814815	1675.77893518519	337.914930555556	72	6
26	338.400392817059	1474.35030864198	324.840768799102	75	9
27	349.038064516129	1564.15870967742	345.121935483871	78	12
28	355.767748478702	1787.59110885734	310.624239350913	81	15
29	381.266533758639	2048.98266879319	316.053203083466	84	18
30	NA	NA	NA	87	21
