"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
2	353.936666666667	597.329166666667	624.411	3	-96
3	340.079333333333	559.7355	678.728666666667	6	-93
4	340.258166666667	570.8715	665.0525	9	-90
5	344.156333333333	582.792333333333	635.7925	12	-87
6	345.130166666667	599.279666666667	674.85	15	-84
7	340.872166666667	588.241	682.307666666667	18	-81
8	333.604	574.9525	713.422333333333	21	-78
9	327.342166666667	560.519	721.465	24	-75
10	328.401833333333	568.436166666667	723.4695	27	-72
11	333.480833333333	591.296166666667	703.078833333333	30	-69
12	331.349	577.1695	770.344333333333	33	-66
13	321.964	555.808166666667	786.591333333333	36	-63
14	333.1375	595.2865	771.168	39	-60
15	329.461333333333	591.3775	734.851833333333	42	-57
16	334.575166666667	617.630166666667	736.723666666667	45	-54
17	335.207571428571	614.905285714286	774.585857142857	48	-51
18	333.161333333333	618.112666666667	787.548166666667	51	-48
19	335.964333333333	620.801166666667	771.795666666667	54	-45
20	329.906333333333	604.876	817.8115	57	-42
21	347.37	691.684142857143	793.732	60	-39
22	340.687142857143	672.147142857143	829.330571428571	63	-36
23	330.324857142857	637.515714285714	827.259428571429	66	-33
24	331.159714285714	638.428	820.512714285714	69	-30
25	329.327428571429	632.533	841.747	72	-27
26	329.239571428571	645.554428571429	850.387428571429	75	-24
27	338.882285714286	677.483285714286	807.358428571429	78	-21
28	336.211	671.484285714286	797.908142857143	81	-18
29	329.064857142857	656.843428571429	814.023142857143	84	-15
30	336.770571428571	686.912142857143	757.713142857143	87	-12
31	339.442285714286	707.454285714286	744.086428571429	90	-9
32	353.189	756.341142857143	690.434714285714	93	-6
33	337.748571428571	710.377285714286	705.575142857143	96	-3
34	297.125428571429	582.343	720.344142857143	99	0
35	363.684428571429	799.704857142857	861.234	102	3
36	484.479714285714	1038.31785714286	926.059	105	6
37	560.021	1078.858	587.775	108	9
38	622.195142857143	1201.13685714286	773.114857142857	111	12
39	589.623375	1142.189	736.0525	114	15
40	557.778142857143	1131.57571428571	671.293428571429	117	18
41	554.795	1128.67442857143	675.572	120	21
42	545.389428571429	1139.39642857143	658.987571428571	123	24
43	545.158	1166.45814285714	647.858571428571	126	27
44	545.073714285714	1173.83142857143	667.049857142857	129	30
45	550.054857142857	1232.66685714286	660.218857142857	132	33
46	546.511714285714	1263.60728571429	641.914142857143	135	36
47	544.223571428571	1304.85285714286	621.056714285714	138	39
48	535.686714285714	1339.32085714286	600.481142857143	141	42
