"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	1.06531586066172	1.05463414935986	0.9864685198444	0	-66
2	0.975109769926067	0.9048025842257	1.02911357606417	3	-63
3	0.991464139662875	0.942676195549675	1.02016840921494	6	-60
4	0.909495296323362	0.798575088379231	1.01084673851161	9	-57
5	0.965565324923674	0.909990825261283	0.975776334176608	12	-54
6	1.03959044631217	1.00907006789644	1.01185157322207	15	-51
7	0.999300134855571	0.952404627116719	1.01706185395139	18	-48
8	1.07919415200051	1.05686107916323	1.00495432710586	21	-45
9	1.02600502693649	0.974882856583676	0.98771572759083	24	-42
10	1.16180958849797	1.17869446521085	0.996683278680791	27	-39
11	1.01875896209611	0.997234176380653	1.04168504809956	30	-36
12	0.995141095703842	0.974574914476045	1.00773938921822	33	-33
13	0.972117432294324	0.930179782463752	1.05651798091242	36	-30
14	0.849367664672114	0.759578909448562	1.1894833630238	39	-27
15	1.03172195724766	0.979899427225975	0.970602623805392	42	-24
16	0.998366540127785	0.963951885414337	0.979869670460771	45	-21
17	0.966518966000743	0.904542382355832	1.00003192588157	48	-18
18	0.964909396287523	0.878928084002533	1.04393643693069	51	-15
19	0.953017992675205	0.896314166407633	1.04260294836797	54	-12
20	1.04848391506535	1.01400100245235	1.01872744881693	57	-9
21	1.09715570445671	1.08407467836848	0.986299392437602	60	-6
22	1.01438170257125	0.954532140722556	1.02402183808414	63	-3
23	1.07277018710033	1.06078190087534	1.03228963441405	66	0
24	1.15629219766228	1.24340556924456	1.01264527304255	69	3
25	1.1303377626734	1.30139756138802	1.05436908084593	72	6
26	0.870714108992593	1.12892561216322	1.0149726790564	75	9
27	0.882848782443454	1.09017932941628	1.09736734721212	78	12
28	0.903657175898709	1.20898872352905	0.989689577640484	81	15
29	0.968548852698564	1.40508101542407	0.996957771341544	84	18
30	NA	NA	NA	87	21
