"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
10	1.67110544751	1.88716330643188	0.561286979606962	27	-78
11	1.48199703342601	1.6490262427011	0.543033564237233	30	-75
12	1.69516166328552	1.91784581611707	0.586120243719538	33	-72
13	1.84573508308986	2.06084188950806	0.544765853450091	36	-69
14	1.46678460481974	1.58097941059214	0.583186834774461	39	-66
15	1.59439495829541	1.74813951593735	0.575503801327619	42	-63
16	1.63388203845422	1.80538572134824	0.599927903147803	45	-60
17	1.5792500510991	1.80304118847311	0.589781030387682	48	-57
18	1.45171497247398	1.63538576219333	0.580779230664497	51	-54
19	1.44207704233659	1.59710661824016	0.556573983374077	54	-51
20	1.4979682280532	1.71750740537442	0.526502316348291	57	-48
21	1.42839797310745	1.61451425668097	0.541721046884079	60	-45
22	1.19006570087305	1.29227282796314	0.586221613817714	63	-42
23	1.2629652135284	1.40417861672421	0.526619099708993	66	-39
24	1.16154190080614	1.26093376907127	0.552755851309551	69	-36
25	1.28902802787018	1.40731348153317	0.538903856756406	72	-33
26	1.2905274616565	1.44716917814734	0.544065828833748	75	-30
27	1.29714208573552	1.45341202043529	0.544553501192188	78	-27
28	1.33572720158637	1.48264009287817	0.562877654710924	81	-24
29	1.30009319529344	1.44929783674557	0.550648228410813	84	-21
30	1.1960926265332	1.30166182320876	0.581478203854692	87	-18
31	1.29559512237312	1.46352802603624	0.556057339542166	90	-15
32	1.43539249004874	1.60010887028709	0.522566333485096	93	-12
33	1.4439465992135	1.60676934921875	0.539559145582665	96	-9
34	1.45444604200637	1.66735056215788	0.524287249325281	99	-6
35	1.23656577339537	1.34977109323919	0.516922120952988	102	-3
36	1.76251443200097	2.05959841147208	0.688778613988237	105	0
37	1.37016386702589	1.55027238884213	0.549229052580617	108	3
38	1.22629244949625	1.43879521730156	0.510705003396558	111	6
39	0.811493131568084	1.18835965131862	0.545511374617687	114	9
40	0.771932803808469	1.19701492950775	0.589482939007029	117	12
