"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	499.330463222702	523.416427134093	283.164049496759	0	-87
2	505.605020523492	539.449219167049	285.681728063532	3	-84
3	509.383474284023	556.682517872214	287.712653576366	6	-81
4	517.847022035655	584.039428238045	288.439387273173	9	-78
5	523.097968714439	605.972365169446	288.186598792928	12	-75
6	527.832229049315	624.395508670898	287.304247933203	15	-72
7	531.554885500845	641.474332663433	290.270840979784	18	-69
8	535.022614101528	666.996283983646	287.48585952446	21	-66
9	531.657743771013	663.741189180876	286.411375244975	24	-63
10	525.339108385569	663.80565251743	286.149553779095	27	-60
11	513.964179444672	649.663423715585	289.028471668388	30	-57
12	508.794342594261	643.078508176461	289.231395762219	33	-54
13	490.623203481664	615.563524811721	288.309706166835	36	-51
14	479.672654627881	598.940229587496	288.849703155423	39	-48
15	487.393191427874	625.411928368884	289.340103687027	42	-45
16	481.36370419874	620.599988741838	289.379600215204	45	-42
17	471.192465116477	610.187429995002	289.061564847891	48	-39
18	468.049609232658	613.02280694214	288.453876548089	51	-36
19	463.865628412423	612.904816998001	287.827259138222	54	-33
20	451.385171659729	592.300268472421	287.817379173117	57	-30
21	451.649272614217	602.960509992721	288.750605003533	60	-27
22	452.846048107436	612.950825593884	289.539985324959	63	-24
23	450.274017587676	616.57392067414	288.503724663061	66	-21
24	437.926529245683	603.688714041693	288.313184853379	69	-18
25	436.405392931901	598.941083849232	288.405770127834	72	-15
26	432.013894703475	601.614601510847	287.689544468091	75	-12
27	424.090167855281	592.060822310432	289.654836559911	78	-9
28	421.770210463634	591.353748108402	288.276002305277	81	-6
29	413.24765398133	575.839988135146	291.232060032057	84	-3
30	414.899482803856	585.617586320602	286.632532391346	87	0
31	460.018516206588	698.362938268096	285.471896442562	90	3
32	449.817147170992	676.938388338677	286.191445050309	93	6
33	457.079844878067	705.457475463419	288.458947501434	96	9
34	474.158405743354	739.975027634754	286.506943862229	99	12
35	464.191403776285	743.810066184113	285.371612569126	102	15
36	442.065024827022	697.093834732748	286.960758369736	105	18
37	433.342480039635	711.698847551489	284.711199371821	108	21
38	430.280645116135	711.58148269022	284.653710183009	111	24
39	425.718275987171	730.563988041759	283.612240612816	114	27
40	422.263762795065	784.954694047877	287.689107076888	117	30
41	424.943515918259	823.855952984278	288.826175414364	120	33
