"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	NA	NA	NA	0	-105
2	0.897074145749959	0.713214002408686	1.08552383863986	3	-102
3	0.993181218953723	0.832264037108733	1.04099523432811	6	-99
4	0.962964835498265	0.822865192840482	1.06857808153302	9	-96
5	1.05263648462721	0.86157414717423	1.05833210670057	12	-93
6	0.968724136429037	0.823334342304425	1.09811246957058	15	-90
7	0.851767052764115	0.756500656269089	1.06424635061554	18	-87
8	0.812501413608275	0.728912799964355	1.10918953164938	21	-84
9	0.746899859528508	0.700687090039461	1.23806951944943	24	-81
10	0.776875381371242	0.759063244718668	1.0652985618119	27	-78
11	0.832683356498328	0.803392616718749	1.03423700606961	30	-75
12	0.814929746636605	0.771869288019894	1.10214680488735	33	-72
13	0.772070516587455	0.710210554237682	1.09455152547642	36	-69
14	0.907317243472305	0.770454683355859	1.08020800935712	39	-66
15	0.906571787181137	0.772872539754425	1.0709676383893	42	-63
16	0.846742618566595	0.770479887663606	1.07266162805266	45	-60
17	0.812366573158915	0.786074516427198	1.05223484240006	48	-57
18	0.838476029139876	0.809030132685892	1.05672586326231	51	-54
19	0.906554575597591	0.871167153535638	1.06044973888117	54	-51
20	0.886539043695088	0.866473316728668	1.10538044532173	57	-48
21	0.938852004795177	0.908843748966901	1.08969878579167	60	-45
22	1.02450484554785	0.985885823405837	1.0809243761851	63	-42
23	1.03997752382685	1.03356897261754	1.09340478890962	66	-39
24	1.06347664534242	1.04949918130345	1.10234590950499	69	-36
25	1.05188110316003	1.03991476699825	1.08311184117206	72	-33
26	1.03632219199258	1.01923971387407	1.07979694541793	75	-30
27	1.07990490470588	1.06634634944421	1.07835151747832	78	-27
28	1.08598201496766	1.0679248443958	1.11365402658716	81	-24
29	1.05588428679105	1.03646304767356	1.06184115084292	84	-21
30	1.01544042365144	1.017997969209	1.0747581284456	87	-18
31	1.05100186087002	1.03765104361239	1.06890987419921	90	-15
32	1.06162418523889	1.05745498200472	1.1575497414236	93	-12
33	1.0587647642106	1.07670037400894	1.25606463058233	96	-9
34	1.07139209987415	1.12699874549081	2.19222942820314	99	-6
35	1.11061183806557	1.07600227858391	2.49644164899231	102	-3
36	1.05666507450167	1.1462417142564	2.47510858690279	105	0
37	1.29026766490138	1.20147103414547	2.00141136479161	108	3
38	1.344673092392	1.24263696989418	1.61890164816609	111	6
39	1.32260918194805	1.28950489216948	1.54878833896332	114	9
40	1.26145710730115	1.19861954023867	1.50647256641342	117	12
41	1.14498190521008	1.2954743891374	1.42756412474046	120	15
42	1.37165924368997	1.17552639200413	1.48831299669954	123	18
43	1.31844800860919	1.18045420564737	1.27378385283759	126	21
44	1.16827038115595	1.04794695184268	1.18502758142038	129	24
45	1.23348897685732	1.11049132935921	1.08462645829481	132	27
46	1.18753940879485	1.07185232714119	1.00232878028666	135	30
47	1.2094402848395	1.13562905989511	0.970971395844955	138	33
48	1.17138026726108	1.16335007609902	0.923071947114271	141	36
49	1.12096847759705	1.07557100738244	0.92146662219821	144	39
50	1.1565943078805	1.14933741244704	0.922230497543913	147	42
51	1.13662939436539	1.16002793380973	0.92982118431913	150	45
52	1.07103692531326	1.13381162492422	0.957108269550098	153	48
