"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	160.492142857143	301.377285714286	1420.11814285714	0	-18
2	160.512571428571	295.902142857143	1464.757	3	-15
3	160.639714285714	311.288857142857	1443.18471428571	6	-12
4	161.049428571429	323.603714285714	1379.581	9	-9
5	161.414571428571	327.618	1407.83142857143	12	-6
6	161.636714285714	336.989428571429	1419.25428571429	15	-3
7	161.341857142857	325.739285714286	1580.773	18	0
8	163.581	353.244571428571	1510.74114285714	21	3
9	272.039428571429	421.132571428571	1513.36371428571	24	6
10	324.232428571429	485.779142857143	1542.44957142857	27	9
11	332.405166666667	506.157333333333	1740.0845	30	12
12	288.5015	479.459666666667	1641.04033333333	33	15
13	248.699666666667	469.3165	1452.7105	36	18
14	232.9184	486.3064	1426.2234	39	21
15	216.8218	486.424	1333.0928	42	24
16	205.0174	483.713	1210.1018	45	27
17	204.758	491.55325	1224.4675	48	30
18	186.6228	432.9372	1033.201	51	33
19	195.37975	470.67175	1115.785	54	36
20	187.667	461.87675	1027.2335	57	39
21	183.14075	449.9645	980.0595	60	42
