"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	232.56325	737.447	246.54475	0	-90
2	233.7235	680.36975	249.17	3	-87
3	228.988	613.573	252.750333333333	6	-84
4	235.706666666667	702.101666666667	232.116666666667	9	-81
5	232.739	573.162	235.606	12	-78
6	235.635	583.946	220.338	15	-75
7	239.746	820.391	232.548	18	-72
8	237.0525	753.9465	243.6965	21	-69
9	237.221333333333	712.756	247.791666666667	24	-66
10	233.986333333333	687.560333333333	262.167	27	-63
11	236.473333333333	666.206666666667	279.147	30	-60
12	235.486666666667	612.689	283.905	33	-57
13	238.198333333333	697.113333333333	279.573333333333	36	-54
14	240.8005	734.139	270.921	39	-51
15	237.34275	757.08625	259.6755	42	-48
16	240.072	743.84025	269.15175	45	-45
17	242.27875	753.34025	256.87425	48	-42
18	247.885	760.3755	254.77425	51	-39
19	246.20775	743.9455	253.7735	54	-36
20	249.33425	717.87125	246.04275	57	-33
21	250.402	762.6132	246.1352	60	-30
22	244.80525	709.423	258.712	63	-27
23	244.20025	679.9575	254.15775	66	-24
24	246.6214	745.5304	253.5162	69	-21
25	244.935333333333	740.782666666667	264.317333333333	72	-18
26	249.4715	839.9605	253.49575	75	-15
27	256.798333333333	898.483	254.591	78	-12
28	252.04	873.04	258.765	81	-9
29	252.2375	887.5545	267.445	84	-6
30	254.294	848.8385	261.233	87	-3
31	NA	NA	NA	90	0
32	268.6265	923.4615	233.1885	93	3
33	324.883	960.131	241.391	96	6
34	248.046333333333	982.547333333333	252.355333333333	99	9
35	227.330333333333	749.087333333333	246.636333333333	102	12
36	243.587666666667	734.616	256.277333333333	105	15
37	259.042666666667	716.505	243.274333333333	108	18
38	291.851333333333	841.475666666667	252.804333333333	111	21
39	290.70825	927.52225	246.76525	114	24
40	284.063666666667	667.462333333333	255.333666666667	117	27
41	282.369666666667	830.194666666667	240.308333333333	120	30
42	293.0105	881.272	248.2465	123	33
43	297.3445	943.503	254.3825	126	36
