"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	239.270570655545	796.964054037059	206.864690242025	0	-90
2	239.112719971973	731.218633501316	210.960297697649	3	-87
3	234.025546218487	692.536022408964	210.276862745098	6	-84
4	237.899750712251	747.555288461538	205.184918091168	9	-81
5	235.598863636364	606.280681818182	213.370454545455	12	-78
6	239.863636363636	598.5	210.227272727273	15	-75
7	241.359615384615	832.348076923077	206.715384615385	18	-72
8	239.696314102564	795.566506410256	208.195112179487	21	-69
9	241.550300169027	761.24521575256	207.204581220493	24	-66
10	238.267331433998	726.983855650522	213.156220322887	27	-63
11	245.085185185185	727.144444444445	216.328703703704	30	-60
12	243.321913580247	683.244135802469	215.399382716049	33	-57
13	243.713533834586	773.498222829802	214.262132604238	36	-54
14	246.73306182122	800.638408521303	212.164891395155	39	-51
15	244.710291589748	825.933529732554	211.970918678898	42	-48
16	247.19926994302	822.502479522792	211.959459579772	45	-45
17	248.502108311555	817.477383279803	208.301997759025	48	-42
18	255.919145625348	812.097735157518	205.617844964073	51	-39
19	250.723608031535	799.887134962787	205.225073694976	54	-36
20	255.211963118581	774.559617180205	208.282913165266	57	-33
21	256.888157123314	819.025115765827	208.533619288448	60	-30
22	251.007683251433	774.082028050778	208.195500614251	63	-27
23	251.635997732426	760.30447845805	208.374886621315	66	-24
24	253.035921568627	797.837090909091	210.119151515152	69	-21
25	251.938271604938	799.412779446113	209.171604938272	72	-18
26	255.283695409982	891.17823083779	212.094585561497	75	-15
27	259.723767420319	940.132112332112	211.399334764852	78	-12
28	254.817073170732	920.365853658537	208.207317073171	81	-9
29	256.968085106383	932.840425531915	211.829787234043	84	-6
30	256.111553030303	890.136742424242	213.258522727273	87	-3
31	NA	NA	NA	90	0
32	269.026928191489	969.203125	208.545046542553	93	3
33	314.388124481211	983.537500527582	210.025844482899	96	6
34	218.165057915058	990.280888030888	211.045045045045	99	9
35	214.326122205154	796.630739033965	214.422299027138	102	12
36	232.213308913309	746.934554334554	210.114407814408	105	15
37	249.287154471545	728.024266356949	208.586364692218	108	18
38	274.949376114082	835.139393939394	210.182887700535	111	21
39	262.809947490453	897.749080060011	206.444159847245	114	24
40	261.149468417761	687.87950802585	208.522409839483	117	27
41	264.960144927536	789.574202898551	206.69731884058	120	30
42	267.249697336562	864.015435835351	209.126059322034	123	33
43	272.703947368421	929.555263157895	208.412280701754	126	36
