"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
2	1.06584920590849	1.05925928990916	0.633025988299708	3	-96
3	1.11744962827147	1.41604692265746	0.699042875822065	6	-93
4	1.11958978573047	1.45235268527406	0.689436552596851	9	-90
5	1.08959097956142	1.27260549458955	0.63164403652969	12	-87
6	1.09379068456238	1.25020856096444	0.652463943201983	15	-84
7	1.12243332626036	1.2909586681267	0.693918873683971	18	-81
8	1.12283052928503	1.06932555241482	0.753349144814007	21	-78
9	1.09846807356862	1.1562906499983	0.782287133940402	24	-75
10	1.14324749564487	1.0816661163449	0.742672125607238	27	-72
11	1.1035353127067	1.05541424575728	0.559130272457734	30	-69
12	1.13805683084193	1.05305638502975	0.62827085916214	33	-66
13	1.13230684334796	0.922879904331175	0.666671522084751	36	-63
14	1.13214634634399	1.1951709728472	0.548031761030531	39	-60
15	1.1250861385166	1.19984786733022	0.542605658608111	42	-57
16	1.13898673584037	1.24789279331813	0.52315571608104	45	-54
17	1.11267141180489	1.20062226131717	0.603034868549662	48	-51
18	1.12437889199305	1.05554486492709	0.578647088501201	51	-48
19	1.1310590779394	1.0465144035559	0.605231484553762	54	-45
20	1.10159921320565	0.921196501093408	0.556471549517889	57	-42
21	1.13152699900425	0.942683846965544	0.667163736830006	60	-39
22	1.10916749974645	0.843749716035166	0.725790647942945	63	-36
23	1.10490445864482	0.860128701680213	0.685814619307506	66	-33
24	1.09142559338111	0.886992071009777	0.648237750261129	69	-30
25	1.09772318293382	1.03219945743943	0.657953625996359	72	-27
26	1.08706076368688	1.28507439051059	0.742265755362247	75	-24
27	1.07461822026729	1.31154485004001	0.629005736163281	78	-21
28	1.08559659023951	1.65769060587655	0.650537480749063	81	-18
29	1.10296042029961	1.63357252819422	0.595105249616924	84	-15
30	1.08985562890631	1.68123840920656	0.630413938080927	87	-12
31	1.08349139888189	1.73630987726654	0.60183306672436	90	-9
32	1.08263506528069	1.67085374814565	0.580190416125785	93	-6
33	1.08009009009009	1.58091188560053	0.584031622292667	96	-3
34	1.09036550149187	1.61989871573635	0.642797914602872	99	0
35	1.09712939228898	1.711271626208	0.654010195113616	102	3
36	1.14621873524072	1.36387627962041	0.492600650080514	105	6
37	0.399269180971124	1.06884467694751	0.484507099145679	108	9
38	0.61464821580371	0.98836382076048	0.615211421009402	111	12
39	0.821355631118991	0.631981557829015	0.791519470088735	114	15
40	0.860311469648028	0.976660946761253	0.685338542679552	117	18
41	0.998561121365338	1.08658988258765	0.772799154534313	120	21
42	NA	NA	NA	123	24
