"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
32	1.00553368182658	1.0498367655806	1.00531469982721	93	-42
33	1.01031660221115	1.05913084097223	1.00557952524996	96	-39
34	0.987438123871102	1.03488476334749	1.01188219691354	99	-36
35	0.999473260396431	1.02900032550474	0.993643926926207	102	-33
36	0.998931207537917	1.10149250932816	1.04903057751725	105	-30
37	1.00161456601743	0.984072159199855	1.04344768820191	108	-27
38	0.999989013490312	0.947016380604601	1.09685181699217	111	-24
39	0.996593949599161	1.02520650048652	1.07179087906202	114	-21
40	0.982372572898218	1.02228574993829	1.01010756047829	117	-18
41	0.983467007459046	1.00889725033947	0.981994228449246	120	-15
42	0.979975639059794	1.00991976388379	0.964829133277611	123	-12
43	0.984197557547256	0.969639305715697	1.01501934337258	126	-9
44	0.98304459876121	0.981964379843101	1.04441334875305	129	-6
45	0.989339833390044	0.979714556646654	1.03052199983125	132	-3
46	0.977000170013637	0.937706944723253	1.02459334167306	135	0
47	1.04676007482402	1.16738525865635	0.979075792805184	138	3
48	1.42203089498809	1.15385552528342	1.09164990749897	141	6
49	0.864596706428736	1.28762875119878	1.0255464383018	144	9
50	0.967061566412928	1.16486596629055	0.98075109171177	147	12
51	1.03900556164421	1.06226277294149	0.969051350001322	150	15
