"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	1.00597318515463	1.30577968843439	0.751185411580367	0	-60
2	1.0093820328663	1.38312949124293	0.717386077033142	3	-57
3	1.02039658846217	1.24700241649091	0.708395183902359	6	-54
4	1.00590607966967	1.42943787080289	0.780585199606467	9	-51
5	1.00817497879357	1.17411801058843	0.744404101551046	12	-48
6	1.00719282142715	1.28774606027546	0.751309554356755	15	-45
7	0.997225220140676	1.22707312598527	0.690865975718388	18	-42
8	1.00225911495849	1.03939394061252	0.738878452102008	21	-39
9	0.997573854716712	1.2538531855214	0.691939856283819	24	-36
10	0.985763089866109	1.08817340052878	0.703154831484863	27	-33
11	1.05189262903422	1.57999314637203	0.618664275263133	30	-30
12	1.05686489418772	1.62916762273394	0.684210130163694	33	-27
13	1.04625223611471	1.59779984691174	0.682971585129353	36	-24
14	1.03543990145656	1.68256711726453	0.675778133988067	39	-21
15	1.0204201427406	1.61192328212364	0.730886808717107	42	-18
16	1.02356843299549	1.51991344002354	0.69974543567563	45	-15
17	1.05977841090969	1.75356768581006	0.693846518951066	48	-12
18	1.05556342770895	1.69288081233473	0.698034244256966	51	-9
19	1.07083085286817	1.52709808099778	0.693726285553475	54	-6
20	1.06831819977106	1.3595764297153	0.70950548835041	57	-3
21	1.03414855140609	1.16454445943842	0.812655857298444	60	0
22	1.08580472387297	1.03191568141547	0.796125837568562	63	3
23	1.35961837484059	1.21456990439689	0.693744628245901	66	6
24	0.44247186352675	1.16707234410883	0.742669159699489	69	9
25	0.722908264124226	1.3417855374209	0.821772017637182	72	12
26	0.871427140803173	1.33158728003438	0.828004847275646	75	15
27	0.93446611498658	1.58423470573443	1.04982991595231	78	18
28	0.982394182488095	1.25722753280077	0.952527115686231	81	21
29	1.01605304076513	1.29336303926718	1.02352658791902	84	24
30	1.06589672235466	1.32519386332723	1.13041088079635	87	27
31	1.06765442167188	1.31897507052543	1.13552400136667	90	30
32	1.0384271308528	1.13754014462355	0.957985977427245	93	33
33	1.04152247108769	1.05415897235439	0.972523865832204	96	36
34	1.06844074112107	1.13231883992895	0.950127123980266	99	39
35	1.07117024294823	1.08585940306433	0.951278506226342	102	42
