"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	1.02984685795216	1.35379118009048	0.996265256260253	0	-36
2	1.01577696612816	1.41939124532376	1.00835018674423	3	-33
3	1.02986538065165	1.29963416042197	1.00480423871713	6	-30
4	1.04293915555576	1.4323097493939	0.979838007039688	9	-27
5	1.02904475153679	1.30402851430081	1.0212698796003	12	-24
6	1.01748532056975	1.25574001795229	1.04574899207745	15	-21
7	1.02753714781331	1.31315102212108	1.00887501220607	18	-18
8	1.02216350144399	1.3169430412158	0.987145244724801	21	-15
9	1.02185845936303	1.30500361535492	0.979818677371641	24	-12
10	1.01530763170573	1.31210270733378	1.0063324476537	27	-9
11	1.02233662626101	1.26444042120394	1.01144468463215	30	-6
12	1.02920418768098	1.28840732005352	0.998478828581397	33	-3
13	1.00971405775175	1.25186329098224	1.00658724471841	36	0
14	0.989782349612115	1.03317388975414	1.0117248811513	39	3
15	0.927735809849042	1.21502159689909	1.00603544398963	42	6
16	0.75298433500477	0.929230760904865	1.05933736145291	45	9
17	0.959855670123377	1.06483777880218	1.02618880823817	48	12
18	1.03313465236564	1.18134360711298	1.04015109407726	51	15
19	1.03342049591175	1.01643782789027	1.01172913917831	54	18
20	1.08386942789515	1.28253814441971	1.03140303217559	57	21
21	1.06091561117007	1.20774075355929	0.994919401963755	60	24
22	1.11613019318658	1.30236359556995	1.01675597268191	63	27
23	1.06267872791616	1.00497918713896	1.01262866336139	66	30
24	1.03579164857732	1.02352803192924	0.990411701279051	69	33
25	1.05761013301493	1.28227364888004	1.03616254027647	72	36
26	1.03249574126669	1.15666574202357	0.997158412612087	75	39
