"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
32	210.639736434183	270.230404933789	491.726111690271	93	-42
33	210.371269216156	270.25219731375	484.81750447836	96	-39
34	210.917839278412	266.083012571785	485.60403624488	99	-36
35	212.103319857273	264.512106690258	491.346300967343	102	-33
36	213.038340736329	266.475441684977	490.337876769329	105	-30
37	211.037333066167	266.883194451176	491.655427456801	108	-27
38	212.337063847389	273.694130640577	495.098033353413	111	-24
39	213.223727183487	268.959619672689	495.043435220538	114	-21
40	212.97221761392	269.096555337446	492.776328655179	117	-18
41	212.399242479261	270.158092382594	487.664410858997	120	-15
42	213.639994453439	266.726160157255	489.211272941245	123	-12
43	213.739097536469	273.056098982408	490.012834610644	126	-9
44	213.90461637525	275.264163062403	483.253369409596	129	-6
45	213.708728143081	271.314602965418	492.57897419774	132	-3
46	213.08982194714	267.211611244736	486.997028722345	135	0
47	210.218254941328	241.189738709839	487.318475123624	138	3
48	224.337059146162	232.83508211396	494.425228880281	141	6
49	273.691431728154	252.052254642591	509.80799265518	144	9
50	251.013765948938	267.830467897312	514.689844645776	147	12
51	236.744828618295	262.218687096484	501.737615972458	150	15
