"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	220.840989159892	674.985535230352	294.293123306233	0	-60
2	218.944388391928	719.927038693572	286.42228520907	3	-57
3	216.874066754502	671.183025911287	288.489130434783	6	-54
4	217.046868303863	685.948170731707	293.501927323036	9	-51
5	214.343792386919	593.239503654598	291.651860948357	12	-48
6	215.317008928571	637.051310170807	289.625774456522	15	-45
7	211.533562849777	579.517506951109	292.217079290481	18	-42
8	218.06485475985	674.485619787173	298.734972677596	21	-39
9	213.551948051948	634.961038961039	296.311688311688	24	-36
10	205.673051948052	540.336363636364	295.783603896104	27	-33
11	220.527777777778	700.800653594771	288.47385620915	30	-30
12	222.424872912128	779.705882352941	286.791321713871	33	-27
13	222.756349829798	744.280963603037	292.637470542027	36	-24
14	223.361394557823	785.227891156463	289.569727891156	39	-21
15	219.370382720565	783.270457299801	295.172174056465	42	-18
16	223.709545812737	716.737173149939	297.413840532989	45	-15
17	227.397567360277	796.456991129785	304.549102974523	48	-12
18	228.989135158627	815.594437201217	296.833376792699	51	-9
19	227.998016595831	746.746701072657	298.845001011941	54	-6
20	227.30528856704	733.643076585473	298.012069343867	57	-3
21	221.658936781609	670.652413793104	299.251206896552	60	0
22	233.02191933684	672.272492611804	298.63238053195	63	3
23	241.778752436647	815.065302144249	277.239766081871	66	6
24	174.24076132259	810.966935259794	320.985968324535	69	9
25	208.252264492754	892.968297101449	321.977807971014	72	12
26	217.194793850454	882.01572327044	323.535115303983	75	15
27	218.37218668562	922.830253494433	424.932480454868	78	18
28	208.604422604423	755.793816543817	355.515561015561	81	21
29	213.771638655462	807.151470588235	369.960084033613	84	24
30	218.653809064609	824.989271938284	403.370901639344	87	27
31	216.792133520075	760.089869281046	409.695144724556	90	30
32	212.673892442549	697.028547737503	337.862947168917	93	33
33	208.225409836066	698.211834016393	337.295210040984	96	36
34	211.916666666667	769.533333333333	319.333333333333	99	39
35	210.877419354839	750.015860215054	319.891666666667	102	42
