"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	0.956552813380016	0.896388956054711	0.745515967683765	0	-72
2	0.948417629558359	0.945364457246045	0.774441372390745	3	-69
3	1.05373711656123	1.17018982673205	0.706371788691561	6	-66
4	1.03577911675205	1.12444385739156	0.723787102301067	9	-63
5	0.988053385279117	1.05544244412455	0.776288353167132	12	-60
6	1.01087357169185	1.09676161727439	0.743550200593356	15	-57
7	1.03913509310881	1.15637536258718	0.682661207266709	18	-54
8	1.07583226231153	1.08509632218437	0.709148585084162	21	-51
9	1.1008790551221	1.15003817765335	0.666926358443763	24	-48
10	1.10360292864886	1.25889684808388	0.656766901313047	27	-45
11	1.10824629528596	1.38431871515063	0.668250494811616	30	-42
12	1.06689584573461	1.32062840510107	0.647697197151211	33	-39
13	1.04559413066374	1.30616093301554	0.693750723135237	36	-36
14	1.06583444392461	1.2615784552296	0.72311116827189	39	-33
15	1.08629093939429	1.21405807616221	0.669745030060598	42	-30
16	1.05818458231627	1.11639139354994	0.699805683816193	45	-27
17	1.05021992134492	1.18510226972563	0.667114840315916	48	-24
18	1.0488112406838	1.16391594216908	0.680359738346628	51	-21
19	1.06776355302019	1.19941779767265	0.68526358274905	54	-18
20	1.06381168749082	1.22857675029485	0.68816816743244	57	-15
21	1.07438948514543	1.19483207787225	0.708657136719237	60	-12
22	1.11722251384458	1.28182260857019	0.678219731258476	63	-9
23	1.10460487375305	1.30262274145046	0.673790271934047	66	-6
24	1.07179824815265	1.28065933851761	0.703319394560913	69	-3
25	1.11053263197229	1.26631825657015	0.660004928361059	72	0
26	1.05052350576872	1.18258143979329	0.689215947216986	75	3
27	1.19251973409992	1.13875817195243	0.573905705563462	78	6
28	0.389823662809071	1.1556765989162	0.59603652255603	81	9
29	0.423762634953412	1.04438805657799	0.648302657693749	84	12
30	0.59929715223603	0.984419484740838	0.67969452862011	87	15
31	0.692211312864891	0.984882258442007	0.698313396176663	90	18
32	0.913341390055059	1.23219994777524	0.760147320082201	93	21
33	0.942192238829592	1.15954924199598	0.7502899822175	96	24
34	0.999244324393852	1.20639095766667	0.787523955180378	99	27
35	1.00769416288421	1.20346819382825	0.807885400901561	102	30
36	1.14897146358838	1.2591948299697	0.839523312209669	105	33
37	1.09241303429509	1.43360063215509	0.807075147279762	108	36
38	1.14055608552689	1.50678382626089	0.841912989089272	111	39
39	1.12354012582338	1.43450246915922	0.856956110568501	114	42
40	1.15600053860999	1.51579759712356	0.839442409419855	117	45
41	1.17378779474275	1.52337334359836	0.85314638031275	120	48
42	1.14564025501739	1.43831895195936	0.880315993691292	123	51
