 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,112.870,1.970,107,118,542.980,45148.000,1
2,4.811,123.320,2.400,113,130,593.252,49328.000,2
3,4.811,171.880,3.998,161,189,826.858,68752.000,3
4,4.811,129.292,2.455,121,137,621.984,51717.000,4
