Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,Mode,Mode NonZero,NbObjects,VolObjects,
0,obj1-val1,1,0,1030.0,22.682551451286674,251.11299548726177,5.044830702842522,2.4875091792018793,27.538607490120366,2.522415351421261,5.9842381E7,183.0,2554.0,718.2579696576888,297.8952234689475,705.0,705.0,1808,83316,
1,obj2-val2,2,0,534.0,310.3317064271124,200.12608968904502,5.4916813194467675,34.032898370920954,21.947067382097323,2.7458406597233838,1.2044927E8,181.0,2550.0,718.8898173071758,290.2749110115937,644.0,644.0,1851,167549,
2,obj3-val3,3,0,1662.0,310.0139763738595,285.0751241646945,5.664831953126624,33.99805412398197,31.26310501905938,2.832415976563312,1298477.0,191.0,1798.0,612.4891509433962,369.67649834195174,254.0,254.0,913,2120,
3,obj4-val4,4,0,288.0,397.47774042451437,234.12717145147906,9.706447892197543,43.58987259249953,25.675836747769836,4.853223946098772,142186.0,197.0,468.0,283.8043912175649,51.568843895114036,261.0,261.0,179,501,
4,obj5-val255,255,0,775.0,239.04837922531593,240.2358342751464,5.571085482379534,26.21552689402472,26.345750574666933,2.785542741189767,77864.0,260.0,1704.0,894.9885057471264,396.0249138936659,828.0,828.0,83,87,
