 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,131.548,3.886,122,144,632.832,52619.000,1
2,4.811,175.875,12.075,158,241,846.077,70350.000,2
3,4.811,185.382,7.047,169,209,891.814,74153.000,3
4,4.811,153.610,5.550,140,174,738.967,61444.000,4
