 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,113.433,2.123,108,119,545.686,45373.000,1
2,4.811,117.910,2.267,111,126,567.226,47164.000,2
3,4.811,149.855,3.324,141,159,720.903,59942.000,3
4,4.811,122.312,2.367,114,128,588.405,48925.000,4
