 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,118.830,2.052,113,126,571.652,47532,1
2,4.811,157.303,3.505,145,168,756.730,62921,2
3,4.811,145.947,3.434,138,158,702.105,58379,3
4,4.811,124.725,2.411,118,131,600.011,49890,4
