 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,113.925,2.071,107,122,548.056,45570,1
2,4.811,143.998,11.147,128,200,692.724,57599,2
3,4.811,152.653,4.640,140,167,734.361,61061,3
4,4.811,120.120,2.329,114,129,577.858,48048,4
