 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,115.778,2.149,110,124,556.967,46311.000,1
2,4.811,117.847,2.239,111,125,566.925,47139.000,2
3,4.811,139.458,3.234,130,150,670.884,55783.000,3
4,4.811,124.855,2.354,117,131,600.636,49942.000,4
