 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,123.782,2.771,115,134,595.477,49513,1
2,4.811,184.935,18.840,160,269,889.661,73974,2
3,4.811,188.845,9.041,169,215,908.471,75538,3
4,4.811,133.935,2.946,126,142,644.317,53574,4
