 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,116.612,2.283,109,127,560.984,46645,1
2,4.811,123.230,2.629,116,131,592.819,49292,2
3,4.811,155.900,4.046,144,170,749.983,62360,3
4,4.811,126.252,2.557,119,133,607.359,50501,4
