Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,Mode,Mode NonZero,NbObjects,VolObjects,
0,obj1-val1,1,0,533.0,177.35624717632643,146.33618805998552,5.381867436032518,19.449985324066514,16.048133378221774,2.690933718016259,1.56460631E8,139.0,3166.0,883.9683555746393,433.82572849110085,394.0,394.0,2351,176998,
1,obj2-val2,2,0,141.0,277.96973355147935,209.4420278144897,4.636322184068994,30.48388384501527,22.96871089736447,2.318161092034497,1144799.0,105.0,339.0,145.2237726753774,15.526704962359382,140.0,140.0,139,7883,
2,obj3-val3,3,0,190.0,262.8963367468873,244.78550760019016,4.622466496203117,28.830841726111665,26.844695950486827,2.3112332481015585,778270.0,104.0,318.0,150.62318560092896,21.565947182703315,139.0,139.0,151,5167,
3,obj4-val4,4,0,284.0,221.12815041636068,271.44239968547794,3.798674712149973,24.250283532782593,29.768055956681625,1.8993373560749864,1154768.0,109.0,462.0,161.2579248708281,34.01352140920037,144.0,144.0,232,7161,
4,obj5-val255,255,0,151.0,205.47936741248844,175.42454679078884,4.506587184931134,22.53414099700704,19.238143087058383,2.253293592465567,36738.0,127.0,1747.0,356.6796116504854,460.3430139174405,151.0,151.0,64,103,
